E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B2,B4,B5,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4406567280989304,0.8840997343494045,0.18407445002484202,0.22269076023991904,0.06848377031912958,1.0440946976495888,0.5482881715554684,0.25242818724372607,0.019992206282466927,1.0589342857794573,-0.02490586127277282,0.054663918496937615,-0.008692309969948618,0.030500514157700914,0.0017533851208998558,-0.010451140617330256,-0.05891314567227337,0.05700275899330998,-0.002338840496372334,-0.06115258434698352,0.04681578691682104,-0.0016462181381220742,-0.0001570015580635688,-0.012813948043802287,0.001601829089318068,0.0016018290893180685,0.00810685459447612,0.009893714635549606
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4069347164375972,0.846002961842549,0.17325468900597743,0.2235067033023946,0.09359893278321707,0.9910127979072219,0.5344281743526454,0.23970070419615425,0.02470578480870071,1.0065849711094108,-0.022021710539253704,0.0529478359732204,-0.007806234481323558,0.02963513325953511,0.0019053395723261646,-0.00794117654861815,-0.05546752294344112,0.055029070393138424,-0.002081234419918039,-0.05957377700207832,0.04481984525807025,-0.0027065011367527064,0.0014668870220234768,-0.009603635348851267,0.001601829089318068,0.0016018290893180685,0.007630339633731664,0.009467384232905215
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.459173427002244,0.9040054908793546,0.18932985555627882,0.22263790433779473,0.056430653753198494,1.0733869037665207,0.553494804566911,0.2592208014761144,0.017784743884780452,1.0878065506037689,-0.026436736572912553,0.055654472944857564,-0.009147939029912368,0.03102895123492616,0.0016180514089402243,-0.011751352768002774,-0.06070179062571916,0.05808215456800658,-0.0024276816231490264,-0.062074124789474425,0.04785702901085939,-0.0010934088468569914,-0.0010015846487723377,-0.01457733728720298,0.001601829089318069,0.0016018290893180685,0.00833830881570357,0.01011647442956426
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.3871618696056585,0.8101734713123969,0.16821307685581383,0.20230254169593398,0.06858079577174728,0.9511058283133479,0.4840977627833546,0.30107648959971284,0.021541258502259113,0.9503180634242734,-0.013069549615920814,0.042554718116012406,-0.008009378132387314,0.030207941730073518,-0.0001222288648413533,-0.009732903442978419,-0.04303303361631163,0.04303356625987986,-0.0004788481438675399,-0.05869182550598763,0.04209433652059212,0.008794206347258915,-0.00012169622127303908,-0.013976606695633761,0.001601829089318068,0.0016018290893180685,0.007408301123678427,0.009066426353307403
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4678479493356533,0.9225202502453647,0.19170585950370891,0.23349466581457565,0.06854243545371815,1.0931981872294443,0.5798288902761308,0.22897788021763868,0.01928901592817246,1.1171926435325992,-0.03175946038331384,0.061582471502673215,-0.009049642672404438,0.030597578602612627,0.0027512685886836863,-0.010819347387837977,-0.0678595761632938,0.06494043194849475,-0.003357960445821446,-0.06234459670459078,0.049248390732234026,-0.007791838043221824,-0.00016787562611547072,-0.012166711079003939,0.0016018290893180685,0.0016018290893180685,0.008442950815266675,0.010323667960572915
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4311122417589075,0.8763957831816409,0.18765769442816807,0.23015867835934997,0.0690012798569964,1.0298405534906052,0.5606087735778422,0.2531919066338201,0.020278151979987225,1.134136672841152,-0.024421655744430462,0.053891595925694834,-0.0085635280805441,0.03015092535193485,0.0017878622388156074,-0.010547479139109372,-0.058148305573996535,0.05597832136593378,-0.0020867254402388603,-0.06048788385336715,0.04637356356390623,-0.0012272628709809191,-0.0003821219692472068,-0.012843002554089808,0.0016018290893180685,0.0016018290893180685,0.008264664879120863,0.009807501857218544
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4457572756919892,0.8875724322259619,0.18264662251541763,0.22048630165527094,0.06835335873446163,1.05143739177926,0.5427063578324008,0.25252633262094704,0.01986930383902024,1.0356537580428855,-0.02511405569887311,0.05506152712291114,-0.00874825246843949,0.03072412312048374,0.0016892568034183597,-0.010422452182689551,-0.05921669242619357,0.05745506499784314,-0.002393537874932093,-0.06153567395506772,0.0470100101567026,-0.001784230086801425,-7.237062493199199e-05,-0.012892316340213872,0.0016018290893180678,0.0016018290893180685,0.008043971396925741,0.009932576633208106
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4434334599049856,0.8781741218098017,0.18804686761568104,0.2263042327170343,0.06850756157730016,1.044623325660907,0.5578196028709299,0.25301624335217104,0.02000558082726127,1.0597303330311545,-0.025117676834707572,0.05557239846126698,-0.008600737786066945,0.031018263940825366,0.0013018453903796134,-0.01044717592616284,-0.05873963155629219,0.05719317711513483,-0.0016207786538677497,-0.06173654418271225,0.04647563674066309,-0.0018168188894662624,-0.0002446090507778279,-0.013398274768794752,0.0016018290893180678,0.0016018290893180685,0.008281804522578826,0.009827402751007432
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4411381149402638,0.8882732115293991,0.18162886638212042,0.22107348243055613,0.06852190645350485,1.0464686239940426,0.5414068623438432,0.25250216748285614,0.019956038002803125,1.061148459424357,-0.024838621456285806,0.05431095120699975,-0.00875613461507513,0.03032932379700992,0.0019441509567047766,-0.01045797127314309,-0.05905624716670523,0.057012088641250735,-0.002701137434250817,-0.0610009694614065,0.04704971201947138,-0.0015485638740907748,-0.00010000756874989011,-0.012589772010415085,0.001601829089318068,0.0016018290893180685,0.007999148137529095,0.009940418786565463
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.344745664757302,0.6825365285130257,0.1685903275160932,0.24182750037925094,0.061971507821173576,0.9802394098826008,0.5420129209769644,0.2174596901587172,0.0195855640724558,0.9814456616398641,-0.023891382271571837,0.041806368156457066,-0.006543551708614076,0.018512001730069394,0.004681214688501079,-0.009623760619561345,-0.05176581337864337,0.045606218868513126,-0.0037998507120560153,-0.040103389059321815,0.03588120580498742,-0.006260846954094582,-0.001478379821629198,-0.0064057689203620705,0.0016018290893180691,0.0016018290893180685,0.007424915685059136,0.007638076767906595
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.492326452310126,1.00162766397162,0.19259819096641864,0.21443349761697258,0.07242760661832104,1.0803235567671592,0.5508719871947123,0.27244132773090574,0.02027529140807725,1.1029395936466344,-0.025463704544134602,0.06187848430590157,-0.009943731948808772,0.03730057058878386,0.00015448885188168449,-0.010969870055412846,-0.06307325283668185,0.06349445496751416,-0.0016159706616125508,-0.07315380094013135,0.05319590046060729,0.0010925176793382951,0.0005756909827139946,-0.016458001422782392,0.0016018290893180683,0.0016018290893180685,0.00848225013907792,0.01120893706149555
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4396967576730892,0.9647818816420282,0.16839592992581134,0.19974505303143608,0.06804829127064413,1.0520610562167358,0.5121828480492056,0.21861735441926156,0.019768851845102936,1.0562258708915553,-0.02512445170855518,0.052659389737819653,-0.009707807262528938,0.02939031454454051,-0.004218975074103043,-0.010873559791858615,-0.04607681610488963,0.050731867738980974,0.001927521998838607,-0.052959824925659954,0.025872837887638247,-0.009330418425392763,0.000436076559988393,-0.010305201094736496,0.0016018290893180685,0.0016018290893180685,0.0074163541872645095,0.01079660614256272
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4387656471490033,0.818545375364884,0.19556974375815628,0.24249886152256836,0.0689429598089843,1.0349722569290505,0.5742147245331106,0.27862548557921174,0.020224519092301087,1.0579838402169977,-0.02431042101066609,0.0555262371025775,-0.007872698994293222,0.0311501048112625,0.0068792053463895275,-0.010149238616648567,-0.06921893651470762,0.0616650206352809,-0.006138783532703324,-0.06757758587959645,0.06423747229053509,0.005167774392476024,-0.0006747105330372734,-0.014726291062459332,0.0016018290893180687,0.0016018290893180685,0.008613120807979421,0.00916011400689828
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4402736363996718,0.8819866010593888,0.18346009262400062,0.22220107287220148,0.06832378989913221,1.0426943430209146,0.5450417207272162,0.2505582873920363,0.019992150894517762,1.0568928809773377,-0.0244762490913263,0.054292613475707366,-0.008679512087049398,0.030580897619798708,0.0016478731706164595,-0.010446159898984534,-0.05835289305235792,0.056540201159124504,-0.002247587683417044,-0.06120783932089581,0.04671853966283363,-0.0011881934905397587,-0.00016481872261707095,-0.012960670343120706,0.0016018290893180685,0.0016018290893180685,0.008079797574248806,0.009870067147663355
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4428687099273243,0.8860378313556048,0.18417980924990532,0.22333708834413765,0.0686172357903669,1.047462758000413,0.5484708382599509,0.25381531007230357,0.01996382647822668,1.0626330615726356,-0.025184413140551073,0.055015844653262314,-0.008711241636140562,0.03057602754156634,0.001746864799950676,-0.010457919856447992,-0.05925417028201882,0.05736245635107873,-0.002346611697816435,-0.061297090793765344,0.046908771445394494,-0.001887478980176327,-0.00014484913098935896,-0.012838827724283464,0.0016018290893180685,0.0016018290893180685,0.00811149473827482,0.00991540334098678
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4409262409406667,0.8832858582777012,0.18363968502208178,0.22300881687419666,0.06817636288701692,1.0440774281162502,0.5470483546626769,0.2522918291999813,0.019948095376291736,1.0589608270311315,-0.02485447976470928,0.05471347567415584,-0.008692240048318027,0.030558557483851098,0.0017111928151286593,-0.01038909769774335,-0.05883542287881764,0.05702920150358182,-0.0023157258294259145,-0.06122647869351268,0.04677157907543303,-0.0016747461056413199,-9.502856010725749e-05,-0.012776300795621337,0.0016018290893180685,0.0016018290893180685,0.008087707034020763,0.00988460677442347
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4426718814609472,0.8855413038571667,0.18412598656302231,0.2229036331916163,0.06874161612251714,1.0469765672379079,0.5474480290058164,0.252955258099886,0.019990421249286235,1.061778374496258,-0.024996311976256957,0.054800945232141185,-0.008705670243275536,0.030590595866942766,0.0017136595450264192,-0.010496916024417213,-0.05901422693325255,0.05711115069640249,-0.0023102054642613126,-0.06129302218959386,0.04689078680780526,-0.0016265241010300913,-0.0001894166918236088,-0.012950458086924882,0.0016018290893180685,0.0016018290893180685,0.008109124324040652,0.009909846839624415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4881792482315894,0.9426696203710906,0.20517881994932277,0.22251712430649392,0.07001363917953353,1.1268498567983198,0.5584591400133743,0.27124447468916607,0.01906053702754814,1.1420562156294065,-0.026401655876846425,0.05764532618316273,-0.009302158529078999,0.031090107107244275,0.003106506269353243,-0.010484581679704456,-0.06370477552279713,0.06101767519213652,-0.0033723490089738045,-0.06368489139452368,0.04989302823839831,-0.003327165604694371,0.00041940593869261526,-0.010665825473719866,0.0016018290893180683,0.0016018290893180685,0.009036315789458415,0.01054915396668075
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.0141855814171668,1.4206953358222327,0.8584688351650276,0.17458146362111265,0.22316036534013522,0.06781953455053184,1.0096965055034204,0.5419910708772064,0.24439542293485766,0.020423145384322855,1.0243398345930494,-0.02428660654276442,0.05345136253690105,-0.008429518749638416,0.030308698312765545,0.0011145711185895357,-0.010434543751290552,-0.05682444709270896,0.05530668006178541,-0.0018553175248843291,-0.060130138654802476,0.045466818101159094,-0.0009230852402592887,-0.0004031959123340671,-0.013819431434277149,0.0016018290893180691,0.0016018290893180685,0.007688772343343604,0.009606886359812876
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.0141855814171668,1.4419760429090676,0.8846418976927871,0.183932026831755,0.22294554242295755,0.06851609752608369,1.0458203336139344,0.5472887630905111,0.25269068274324147,0.029620783219571952,1.060654716987621,-0.024939729448479553,0.054766082462985664,-0.008700318583568806,0.03057783994992612,0.0017126710407609491,-0.010453898134808692,-0.058942911479927515,0.05707848997724474,-0.0023124075142591134,-0.06126652185129507,0.04684325044968736,-0.001645762895431474,-0.00015175046192181414,-0.012880976928718368,0.0016018290893180685,0.0016018290893180685,0.008100582110070628,0.00989978183498074
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.0141855814171668,1.4419760429090678,0.8846418976927871,0.18393202683175497,0.22294554242295755,0.06851609752608367,1.0458203336139347,0.5472887630905109,0.2526906827432415,0.016757784375592177,1.0606547169876208,-0.024939729448479553,0.054766082462985664,-0.008700318583568808,0.03057783994992612,0.0017126710407609491,-0.010453898134808692,-0.05894291147992751,0.05707848997724485,-0.0023124075142591065,-0.06126652185129504,0.04684325044968736,-0.001645762895431474,-0.00015175046192181414,-0.012880976928718368,0.0016018290893180685,0.0016018290893180685,0.008100582110070628,0.009899781834980742
