E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,B1,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.17461553541664981,0.16030449207588535,0.2992853799849799,0.4589906735980306,0.034791296201309545,0.1709523127340327,0.2604962515897548,0.13041363271817524,0.016159311738168758,0.552151073062227,-0.002965376054737635,-0.04673847848993812,0.018912366683256146,-0.005527259597945438,0.007387844199199342,0.015303274516239848,0.000619117897997728,0.08812267876285503,0.03632472545745424,0.033898433174958886,-0.01914069077305189,0.00855248912823758,0.027190872127479507,0.0018959121538455331,0.006765293730504252,-0.0016993046595102194,0.006853184468727368,0.02234139781390713,0.020899072873724996,-0.0012890004945109732,0.0015880648936912045,0.009181553852464067,0.0002754181221078471,0.0028762540244902253,0.0002754181221078471,0.02782806594418087
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.2080064383208085,0.1895421169552081,0.36257943679168336,0.412808332499722,0.03926494566864057,0.18275745709538418,0.30366127262297676,0.1591167288438693,0.021724567968025955,0.5784435920619624,-0.006279795681434443,-0.05652375021957855,0.015596855882201433,-0.006624766571102189,0.011675117691816828,0.03554331247124276,0.0014425465107983588,0.10590319982345103,0.04161820108245553,0.044003821945823376,-0.023345079711575754,0.009046370295012563,0.03205279814676417,0.0007099078073333903,0.008569984217377301,-0.0005703154271603722,0.008476054867852197,0.02013943241542098,0.02840032937139223,-0.0011851471749945728,0.0017833453717121476,0.012389924038252054,0.00037027194043327783,0.0028762540244902253,0.00037027194043327794,0.03140634631832083
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19352046075012988,0.17795772420498523,0.33644609584050694,0.432984171306512,0.03736925230730262,0.17716936210977544,0.28528779155389244,0.14700282887674665,0.019235818374405123,0.5660966965111299,-0.004926479415720716,-0.05226163486924687,0.01704249761663442,-0.006188333524248111,0.009786028683664096,0.026652504400479504,0.0005748448297222281,0.09814016477500771,0.0394094350791001,0.03991752592323318,-0.021570718662963874,0.008800444129336157,0.03013822796252516,0.0014107473890605376,0.007739790467032386,-0.0010684397897039416,0.007732004339632212,0.021225116607485883,0.0250205759462908,-0.0012216862189013736,0.0016749288880442605,0.011048938196635577,0.0003278538751976982,0.0028762540244902253,0.0003278538751976983,0.029890062487904896
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19261462416672237,0.17545008285507904,0.33401901868713396,0.43149496128382475,0.037247436845114085,0.17856605706529297,0.28373802668926285,0.146020008966917,0.01908336777213969,0.5690128395977188,-0.004758581974068083,-0.05203815744021237,0.01699054087421092,-0.006138752794956638,0.009613299776522876,0.026612925438897865,0.0014860730400341757,0.097710750775057,0.03917167345130616,0.03930699086787772,-0.02142742633604653,0.008877665910161234,0.029687672211726343,0.001051741176229186,0.007778321033005631,-0.001044950601630663,0.007832715308530566,0.021025988409702257,0.025182027566375706,-0.0012321598062308135,0.0016823251391756677,0.010945095201514994,0.00032525551833259905,0.0028762540244902253,0.00032525551833259884,0.029792627523275016
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.2013385301124516,0.15493193457949014,0.29821887599029084,0.344178729879054,0.03140231146793789,0.17034162149445423,0.21615158221106875,0.12430533192996232,0.01681736230592121,0.40613239869897577,-0.0049890119012573906,-0.03802829380258201,0.01223012289166457,-0.005866573447879626,0.004275357301135232,0.019923565519264205,0.0004106527103447787,0.05668941823686499,0.02094996260459709,0.03377781723065403,-0.018250075410945504,0.0064468608763292076,0.02617935167829853,0.0023736411713960043,0.0078512910251756,-0.0015652995499772105,0.0048815613263520005,0.015745178619262636,0.021455617589471225,-0.0008582395704372211,0.0026690301818775375,0.011445756797801354,0.0002866338876403785,0.0028762540244902253,0.00028663388764037847,0.02511736237917432
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.18726291890492222,0.19200963963115403,0.36127327469747317,0.5003353436216373,0.041421760100249706,0.1820674747176154,0.3359611960231879,0.162395644199346,0.020632398037266256,0.6959365503511573,-0.004607409310452951,-0.06288857086141952,0.02070136173155732,-0.006355852578200146,0.01422320198493534,0.03192665356696883,0.0015738800903459006,0.12989239258217805,0.05302516596279286,0.04384911447318351,-0.023821474402215503,0.010680189325280214,0.032537453022304486,0.0003429982886979932,0.007620133154792918,-0.00046234350205547926,0.010217845823224735,0.025085810696571058,0.027585015585511775,-0.0014808604574790213,0.0009824068785073657,0.010462392050194398,0.00035165707637059725,0.0028762540244902253,0.00035165707637059725,0.03313148969570158
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.18986140270576388,0.18502601822256598,0.34943546460076647,0.46885480356313536,0.03956530845195107,0.18030327273635163,0.3123078238560742,0.15516235009368046,0.019981156019828035,0.6364338997344288,-0.0047234469257875535,-0.0579427801613841,0.01900022218019997,-0.0062692266366292555,0.012097177872828973,0.029471041456577647,0.0013384888676019162,0.09175408320770628,0.023361050843059658,0.04190560610804807,-0.02276407979048549,0.0098340186825004,0.0313394675279921,0.0007438348992511515,0.007690579215073615,-0.0007562327642979772,0.009077785918202436,0.02327274936859646,0.026475729842373945,-0.001367180253194461,0.00129730185351957,0.010724711587768863,0.0003405573552694263,0.0028762540244902253,0.0003405573552694263,0.03164659362881999
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19542297630640837,0.17034117130293838,0.3244753445280858,0.4057669224394119,0.035605078573530985,0.1759463444913948,0.2641774462344086,0.14002801934751619,0.01850789137053913,0.518570688796685,-0.004901083450703857,-0.047934240905539986,0.015581274387408695,-0.006079124051362609,0.008012304230335051,0.024600659131506955,0.0008672546510960152,0.10244753852291186,0.05077779012082735,0.03788453574945926,-0.02055078331403777,0.008123958177349141,0.028821158635975157,0.0015631714129113183,0.007800942418324294,-0.0012411764780108588,0.006882781699338279,0.01953617253666648,0.024068066282892694,-0.0011214952606856676,0.001964544749215336,0.011159578433128859,0.00031544714082165734,0.0028762540244902253,0.0003154471408216574,0.02847897556789045
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.21422724675752486,0.1741311082529607,0.4188166553298231,0.4527800523108119,0.037161387655229666,0.13381815684653503,0.31332248038914473,0.1497300534836597,0.021175613374874974,0.4503372651706478,-0.0041990641501304,-0.05605524914310654,0.017492943813720453,-0.009819375581655064,0.014998977869286542,0.025123259537958235,0.0025750489345486814,0.10898940743003147,0.0430069678028737,0.030074767016205435,-0.021974859367007195,0.006342628500459018,0.028488287708423415,-0.00045387115956505714,0.006416835133265124,-0.0020667092567907648,0.004275919243668248,0.02191402918522653,0.021957061573820737,-0.0002994810594140621,0.001025124549945561,0.009347706628903558,0.0003609155986770263,0.0028762540244902253,0.00036091559867702626,0.029723800466165882
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.1823080584881123,0.17731755721538384,0.29603106754113107,0.42171361357048914,0.03734028371545036,0.20384151317783572,0.26888202992920734,0.14381678490898162,0.01810726466145409,0.6325455388643346,-0.0051161501588548024,-0.04982061986210552,0.016770053385127836,-0.004524321068916426,0.007413035914401849,0.027257290139191426,0.00014405117225146057,0.092436742111002,0.03715680274923591,0.044008866062065485,-0.021101704134676914,0.010221742089622133,0.030468161779933153,0.0022334464816573044,0.008430052729009901,-0.0005091363363908391,0.009712605753231296,0.02062203224987236,0.02601025875207576,-0.001657071918379942,0.0019519257100826517,0.01166632216797257,0.0003086188886257265,0.0028762540244902253,0.0003086188886257265,0.029866891753684215
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19834849480634503,0.16759498425988326,0.3364833052964155,0.4333914822581458,0.028665558866927725,0.17996682999628535,0.2948422872255327,0.15860112261542203,0.015123722231286352,0.5826417215234575,-0.004092548953080763,-0.054183290302842295,0.01692974420953891,-0.005452238116837699,0.010168793822266459,0.026689032641740322,0.000601809411585939,0.10024799372592239,0.04099845271174609,0.0395869311593976,-0.01165180739067441,0.009761745821011348,0.028163762273691845,-0.00495112342031849,0.008127594913682819,-0.0018577908949048193,0.007903954926106543,0.022561017330750357,0.024157190731194187,-8.522516751148122e-05,0.0018661164160019292,0.013006498037038967,0.00025776761063300076,0.0028762540244902253,0.0002577676106330008,0.022928351328446093
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.18849024545220253,0.1843736303351593,0.3340000970900544,0.4311010616036962,0.044743957721710165,0.17621511901205564,0.27560543666864257,0.1361334194136051,0.022433273227359964,0.5551964329488958,-0.005477616441691561,-0.050404041170376016,0.0170844831971191,-0.00676680450545444,0.009291956876456751,0.026576900047743775,0.0014603777109799196,0.09590601556240975,0.03782155320342197,0.03958706562545069,-0.029922646583684688,0.008061621012903903,0.03138777452362489,0.006498628907444896,0.0074508755000282905,-0.00039771152401791264,0.007663909488886005,0.019884183856090695,0.025932658347516308,-0.002210854946005272,0.0015187719814135402,0.009275445176730963,0.00038235106080774855,0.0028762540244902253,0.00038235106080774855,0.03578877311379348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19382409716943577,0.1815661411182152,0.3336103093576273,0.4272622337945048,0.03403847134452408,0.1863562971891689,0.29047085771282266,0.15056200392991265,0.017548790426216238,0.6546439638958145,-0.005336010017993763,-0.053885813501786665,0.01673797201898211,-0.0058309407885600555,0.009929761218835091,0.026234232023972362,0.000967838150920392,0.09763228569087444,0.04064844836050381,0.03829304697342118,-0.022101230898434628,0.0054353832274032805,0.030857320235687206,0.0012591633427995325,0.008159550424483134,-0.0008061479561371305,0.004629235271266151,0.020878854748092094,0.026472099428592275,-0.0008177481640302816,0.0017376932376266625,0.011460972661517254,0.00029910029478770147,0.0028762540244902253,0.0002991002947877013,0.027225913623157055
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19252797527168425,0.1733079303982704,0.33628752025473274,0.43560255904232853,0.03962347617881925,0.17224080670685352,0.2804252259450519,0.14374668347081215,0.020291576382685094,0.5092142144710464,-0.004500286444419041,-0.050965339034897625,0.01720550994974967,-0.006388145718787262,0.009537611646379104,0.026903641548355537,0.0011306280774882197,0.09811197746168343,0.03836225646854801,0.04048302125523226,-0.021088159660949502,0.011198665465176973,0.029254238755992527,0.0011916988864862851,0.007494346251718296,-0.0012697862965845024,0.009928879168592475,0.021285353149803926,0.024190423912409716,-0.001517643786333572,0.001638325292322768,0.010682108856733763,0.0003458481371286672,0.0028762540244902253,0.00034584813712866704,0.03169311949924873
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19542639400159814,0.2231713711774305,0.32657184434587533,0.4454619301820955,0.03955855033727198,0.18483247145716108,0.29259026691684675,0.16122155494444124,0.020563306865943553,0.5976489658708554,-0.00826062733319804,-0.05329738096277464,0.017635386735847927,-0.004827751291778478,0.009652591725565225,0.028223315908735586,0.0028115116365463504,0.09847878068309907,0.040914416188778564,0.0371947552618167,-0.023637056196033512,0.009201111142237884,0.019430801978535184,0.008974644916524457,0.007920264834385262,-0.0007682442011239573,0.008432866941113927,0.02413217259250308,0.02365313512286387,-0.0016147439451897386,0.0019271989770606839,0.013818475135133308,0.00035047949152241435,0.0028762540244902253,0.0003504794915224146,0.0316411881026832
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19153507740444292,0.14740683808784288,0.3405187582858996,0.4238277432667434,0.03587626957738435,0.17369002672939335,0.2793482893936707,0.13720741961908153,0.018277844161421957,0.5493513249009829,-0.0026890783776812293,-0.05140810078973419,0.016623688900573086,-0.006999566991846375,0.009706334143072173,0.02562997519960112,-3.549717384884049e-05,0.09755438728793164,0.03825621046892676,0.04107897095799995,-0.020145384508340573,0.00862274102502074,0.0364093526132552,-0.0036416767747618622,0.00763793626699258,-0.0012218484689702435,0.00740089255605049,0.019244407623291732,0.02600464496110804,-0.0009825581463374904,0.0015232234715409883,0.009217150669851966,0.00031152623308997333,0.0028762540244902253,0.0003115262330899733,0.028695889622904088
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19252344911288066,0.17705737017678097,0.3345911076334969,0.43180091872707793,0.03714346634161123,0.17770221551448528,0.2835199880128587,0.14541895133365443,0.019021091491141208,0.5665189245423639,-0.004880044952399439,-0.05197565166341399,0.0170089014432238,-0.00620341213135283,0.009631143244284542,0.026618044195395797,0.0010914601501519619,0.09767620166456945,0.03913231702033914,0.03951537611818322,-0.021338331377593618,0.008832606480338203,0.029987455778536867,0.0008326634526700655,0.007726646478082359,-0.001075094613731265,0.0077575118666069545,0.02098626284380077,0.025122677923645878,-0.0012123724098014287,0.0016684741899316334,0.010820422130075173,0.0003241940859744401,0.0028762540244902253,0.00032419408597444006,0.029709465975887216
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.161411771226264,1e-06,0.0,0.19332853260596697,0.1763540954129328,0.33545994193793033,0.43240648617201993,0.037396286008218205,0.17804241079927052,0.28499549176826844,0.14708439161495693,0.019230642624726166,0.5683203446359548,-0.00481110974399725,-0.05223748904033305,0.017017922740503053,-0.006137596510141195,0.009728910011542365,0.026638982961263526,0.0010487644302548246,0.09804414026299758,0.03936802327114377,0.03963260792377809,-0.02158345646296197,0.008847240003442414,0.029843771007559833,0.0014399458046456017,0.007780067261747766,-0.0010446855613982313,0.007802554442044175,0.02119424752460791,0.025098750650240968,-0.0012359307816683656,0.0016849328206029867,0.011092836502065787,0.0003277656601004111,0.0028762540244902253,0.000327765660100411,0.029911685586033847
