E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,B1,B5,B6,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42706069852238593,0.3600439303902526,0.1622930880029937,0.3760030339054357,0.12802444062594912,0.026599391261537077,1.9346216103586287,0.2900287544026412,0.0463020995658009,0.015105786778426512,0.009505879996789684,0.033685266831216906,0.028215720559135394,-0.011689868676007194,0.0022103208001792783,0.11303057336109962,-0.11908643528539128,0.049451798870057545,-0.07693960713158471,-0.00011374193669804952,-0.008098264292891736,0.09643751898157206,0.10048911358253053,0.008054386770788043,-0.007875245670379505,0.02286240077279128,-0.010308585093071013,-0.010509860702530679,0.0019296338348078796,-0.013858611767755904,0.0017895597771480642,0.001789559777148064,0.017560266767577725,0.01677987040715361
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42858255307391285,0.348867157801732,0.1561766182512219,0.37849155779992577,0.12908104274658114,0.026077734816080736,1.8396445533274461,0.28937247985365494,0.04493327899187774,0.014881442289237845,0.009208354964344797,0.03373724017941851,0.02564949980539844,-0.01146775251345344,0.0019263216585955183,0.10579494417407663,-0.11412209559467842,0.049937216369066596,-0.0737448614977413,-0.000597970861873378,-0.008024863759680433,0.09676510539723959,0.09547936887469119,0.008312176583951118,-0.00640058287093688,0.02238076562263397,-0.009951185418275957,-0.011318256163521424,0.0020544547485083164,-0.014208625162992353,0.0017895597771480634,0.001789559777148064,0.017520531548295915,0.01625897620570472
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42596544512045453,0.37036638326330984,0.16810554709893297,0.37444323070064095,0.12713525506678516,0.02695195267281481,2.0230381167089853,0.29119424788821985,0.04794455243333022,0.015257409959563569,0.009781412689745493,0.033662460939475364,0.030611749243990228,-0.011833984692739203,0.002257747228945532,0.1197030118242436,-0.12379454190423551,0.049164673626479985,-0.07991286207641628,0.0002168028881298946,-0.008378541678576174,0.09619852576766819,0.10507624297585888,0.007849420793069798,-0.0091784005038371,0.023349109745218474,-0.010636288907521704,-0.009772907173742958,0.0017779321149699904,-0.013577574373954413,0.0017895597771480642,0.001789559777148064,0.01763083348281529,0.017260948983609845
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.41562501061741297,0.3527447449257462,0.16990581051323142,0.36805663255222704,0.12462341685486128,0.026291221100254215,1.9644178924216733,0.2787281896913674,0.04837262017959131,0.014973254576402797,0.009321052612598682,0.03278017357817781,0.02823271882987432,-0.011532815496531915,0.0024095144792914656,0.10892213244738991,-0.11297080912583105,0.048698833318190186,-0.07569838022013865,0.00020646571513026346,-0.00841566215773119,0.09382545051235053,0.09880719149181814,0.007555002924396188,-0.004991033397376901,0.021377248833698993,-0.01082517663702266,-0.010632178641219063,0.0017808456573760283,-0.013784850956773679,0.0017895597771480642,0.001789559777148064,0.01687605553699487,0.016439691401665464
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.43748822471194704,0.36657183056505394,0.15562024543619882,0.3836991517197394,0.13109355394373007,0.026728442822767488,1.9095943962216866,0.30075921810515266,0.044834909534706244,0.01516128692001474,0.009671910880127796,0.03451420455263671,0.028227697848126468,-0.011762776790014487,0.001812285099357937,0.11676513906324579,-0.12477687239062633,0.050259589382743164,-0.07807586883731042,-0.0005249803983973962,-0.008034295324498692,0.09881300830831892,0.10196770317175996,0.00853804941712775,-0.010461572377808884,0.02425298011983376,-0.009846580423856631,-0.01037891464272353,0.002035959365016704,-0.013950104289256299,0.0017895597771480651,0.001789559777148064,0.018209960297255544,0.01708410361237741
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42270221067537334,0.35734176864586187,0.16176183965756175,0.38432662274978674,0.1273679480285559,0.02642165662001968,1.9293113656988785,0.29173374399685553,0.04604457709220468,0.015029349905634747,0.009432775920707426,0.033267779934602566,0.027666678017108686,-0.011612957744242933,0.002282162464573776,0.11187818820549919,-0.11877665135098002,0.04699862425871373,-0.0763074604833881,-3.9013792236284456e-05,-0.008006467632513174,0.09528311456243482,0.09988245200121842,0.008230722239123156,-0.007904049705002442,0.02330379167249772,-0.010288630097086948,-0.010707769140092561,0.0019305542104226152,-0.014467813927526454,0.0017895597771480642,0.001789559777148064,0.017663498159830582,0.016653935986204196
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.4311948217786496,0.3625313977304793,0.16296421131564998,0.36915206904870834,0.12863979482328103,0.02662690181960069,1.9404050101469477,0.2888859024984322,0.04691829262587155,0.015117618017453337,0.009574150293123616,0.034082095063929035,0.02876075369280173,-0.011696373104428146,0.0019348908073815278,0.11411281061376924,-0.11951487101532239,0.05181716239531549,-0.07756257642728404,-0.0002953473219140107,-0.008393453410368186,0.09751788535127603,0.10103197901458189,0.007916920630907228,-0.007789480493683498,0.022503756702169198,-0.010328344217749716,-0.010321800249377473,0.0018975750951390727,-0.01334515481550258,0.0017895597771480651,0.001789559777148064,0.017491070924030842,0.016895798981663362
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.43769524588376313,0.36657911276767724,0.1652222472764976,0.3846149300088165,0.13729535138432467,0.02723389815751405,1.9863169779017538,0.3013153743225443,0.047083606464696504,0.015378663931013245,0.00966637919956193,0.033834462587860395,0.029214876733360654,-0.011920865097599405,0.002259153772260299,0.11482051367382376,-0.12115665858567859,0.050481012756118014,-0.07669262639137044,-0.0001384435092617771,-0.008211042317877257,0.09884949227894566,0.10194436179933551,0.008577254488326748,-0.00891301054909266,0.023956639159243738,-0.010470196090137555,-0.011853010130446862,0.0019326711606326734,-0.013575432102996846,0.0017895597771480642,0.001789559777148064,0.018243633687888675,0.017084442999896487
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.41786619736847347,0.35423812243423736,0.159851085814254,0.36902244091973746,0.12009294231044199,0.02590945866933079,1.890225052458176,0.2806695175709026,0.045972775649180245,0.014809073153355263,0.009363500469233564,0.033546748609982954,0.027399816774118752,-0.011421980766537509,0.001962115438283722,0.11145738052439386,-0.11736940035718402,0.04868716515584017,-0.07711681969777577,-0.00020332191865233065,-0.008202777581363948,0.09434564659981784,0.09916390279574822,0.007630095949244554,-0.006940744052499295,0.02195545444187498,-0.010164893019647665,-0.009362542067437862,0.0018965168367801695,-0.014110815614574421,0.0017895597771480642,0.001789559777148064,0.016993596418478116,0.016509290355977174
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.4271317696631226,0.36004243023831045,0.1623738744099537,0.3762996145226542,0.1280198307266021,0.026516746826627136,1.9351004547507347,0.29022808707699027,0.04649353738655871,0.0150702445672727,0.009506479630359351,0.033693810804335284,0.02823804756861248,-0.011651033549754159,0.002102528118841568,0.11304553022404226,-0.1191495397079698,0.0495230202469035,-0.0769541622308828,-0.0001638896186389925,-0.008206051917496657,0.09645029329561355,0.10047937708311462,0.008065856061019649,-0.007853320424546978,0.02288212802639359,-0.010308580036338229,-0.010505490534274353,0.0019114235952338169,-0.013876760842455241,0.0017895597771480642,0.001789559777148064,0.017572335691379,0.016779800492476377
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42716499778850375,0.36006974273813597,0.1624054362435151,0.3763347822907466,0.12803775656043795,0.026540270876769342,1.935209666708553,0.2902671912589783,0.04650901398438891,0.015080361361685517,0.009506951229470883,0.03369552877006225,0.02824170116345095,-0.011661759275749802,0.0020986647138099765,0.11305159325754072,-0.11917404584985009,0.04952845942979925,-0.07696929390252795,-0.00018179663485632798,-0.008211614688206952,0.09645771402973197,0.1004868936749449,0.008067752088762398,-0.007840598191561812,0.022885846114285055,-0.01031027940201693,-0.010506686989810353,0.0019152130795354484,-0.013876991683075286,0.0017895597771480642,0.001789559777148064,0.01757470331823328,0.016781073393277876
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.4268848143924216,0.3599167480950887,0.1621783435726966,0.37567649046070867,0.12798886862155529,0.026649001987420748,1.9340620096486796,0.2897353535924624,0.047499276667622374,0.015127122454528272,0.009502203569380224,0.03366944877400842,0.028185930587432313,-0.011713679576798763,0.0022989128329460873,0.11299557112046453,-0.1189988311518594,0.04938521613999792,-0.07689681993084864,-6.615948085692686e-05,-0.007965336373984364,0.09640020401322506,0.10045681795746123,0.008040298764780638,-0.007912820602183596,0.022831267791441963,-0.010264249206930452,-0.010516747491449322,0.0019431560835325356,-0.013844508484058467,0.0017895597771480642,0.001789559777148064,0.017542502334160857,0.01677394306815189
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42737791904583894,0.36017769356804374,0.16257411904842778,0.37687380105808266,0.12806409202661295,0.02642508929820242,1.9361064430981694,0.2906933424560668,0.045639547623072534,0.015030826169256453,0.009510640533696081,0.033716574129524446,0.028286770059087245,-0.01160721056432118,0.001928495818066556,0.11309466934455051,-0.11930406422905801,0.04964774865790031,-0.07701858236268976,-0.0002661365580795619,-0.008420104058212358,0.09650087551044516,0.10050616698052797,0.008089864807924884,-0.007789316922773487,0.02292982807467106,-0.010348599876278917,-0.01049691054212546,0.0018876221226690857,-0.01390493815188233,0.0017895597771480642,0.001789559777148064,0.017600505341620967,0.01678610444861113
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.43566179267752714,0.365268713961629,0.16359977597647377,0.361368265954774,0.12932358520324222,0.026734996697253356,1.9461210248418146,0.28736835245120934,0.0473792246710565,0.015164105490812712,0.009648751358489204,0.034508730953175734,0.029334971579530335,-0.011740175506010808,0.0017516257539756924,0.1152869167650666,-0.11990568744818503,0.044469771050331244,-0.07823092557266201,-0.0004300650877092291,-0.0085974520551661,0.08882151282519976,0.10163991028088369,0.007750437008181857,-0.007721019612874247,0.02208536603930225,-0.010349077809141792,-0.010117265439463573,0.0018798264713113808,-0.012764312973408715,0.0017895597771480642,0.001789559777148064,0.01739918836667106,0.017023371779716932
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.4191443181730734,0.3551736794754599,0.16126063818639239,0.39083632079245806,0.12684652213600123,0.02633580728519281,1.9245738209669754,0.2929124922292091,0.04567957263805449,0.014992429389581173,0.009373736299066088,0.032925338362328825,0.027207367734322738,-0.011577971104266241,0.002427230032069969,0.11094101518579703,-0.1184694100103468,0.05440427211029891,-0.075787884256808,6.848128974545203e-05,-0.00784466115695933,0.10377922109391159,0.0994034770555039,0.008361131106391789,-0.007945763194666292,0.023640947772403772,-0.010271891189029297,-0.010868433016856954,0.0019440737142724291,-0.014945640072747164,0.0017895597771480651,0.001789559777148064,0.01773486740545788,0.016552892051729134
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.41669269039941365,0.36723947507356475,0.15903440395220814,0.3679703634645496,0.1256262833328678,0.0261035846757135,1.9033593167372855,0.2827677551696961,0.04585998332499248,0.01489255932537422,0.009712565301095892,0.03278697923615146,0.02658157993424685,-0.011485920405349391,0.0018226260060501785,0.1088948070352094,-0.11674376930957149,0.04854619843326347,-0.07419132527296675,6.719378082022803e-06,-0.008236093476516725,0.09408091298085974,0.09442363044017055,0.0074080723552500515,-0.008121901827995784,0.022935136508447043,-0.010058719482566906,-0.010032033980629945,0.0018321113008627206,-0.013368879677849003,0.0017895597771480634,0.001789559777148064,0.017120637656345944,0.01711521922740448
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.43670205258176,0.3535259341611349,0.16544107546630543,0.3839416496002061,0.13021459870210583,0.02691909744043873,1.9637955792821296,0.29727850456534655,0.047078573629415324,0.015243280180493863,0.009319138786856737,0.034525122846766294,0.029782048635813498,-0.011812886149876585,0.0023578901495079196,0.11687843564532938,-0.1213596441677696,0.050420157887369046,-0.0795142058574282,-0.0003367016537139632,-0.008180392156753293,0.09862239721861232,0.1060927119259471,0.008680075998539441,-0.007582181152087683,0.022817856940534977,-0.010538282306261207,-0.010952268017689115,0.0019904042173500987,-0.014346416242660955,0.0017895597771480634,0.001789559777148064,0.017999214785396178,0.016476098775951926
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.43007304088814613,0.3618244326937243,0.16344910453606115,0.3793934070017435,0.12891612994044538,0.02674539710499465,1.9402799676207196,0.2858722011409112,0.04670397785193778,0.015168578308473448,0.009556555106885342,0.033924158351951304,0.028569637551454516,-0.011747941133709949,0.00217240497472739,0.11378623300699835,-0.11993549074204828,0.04999932259830588,-0.07771880957235655,-0.00014720803927413192,-0.008200354228097732,0.09710742655578739,0.10087088872891636,0.007752046324060651,-0.007497785883187294,0.023225572363196906,-0.010372759202825117,-0.01048100776025581,0.0019177867643249756,-0.013958080295496575,0.0017895597771480642,0.001789559777148064,0.01730860143094599,0.0168628508309022
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42455179532640286,0.35848139297135334,0.16145087592391053,0.3735879960915443,0.1272415432243544,0.02633736391492394,1.9305802394756515,0.2940953400163189,0.04632139283402944,0.01499309883650343,0.009462412267474655,0.0334908613440332,0.027947916484081153,-0.011575715232687668,0.002037119845745885,0.11239383824990937,-0.11847635434745718,0.04910580201545918,-0.07629135481420649,-0.00019608126873850787,-0.008216181376698318,0.09587385032917618,0.10013684906248135,0.008344072597879112,-0.008154566951621742,0.022582379268267755,-0.010253301222444208,-0.010527614848419804,0.0019094579264194436,-0.013804476601824246,0.0017895597771480642,0.001789559777148064,0.01780648486535377,0.0167070482507933
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.42573807896614335,0.35899166925627524,0.16162406434589568,0.3753358837734286,0.12754727205416944,0.026416778211975564,1.9376339304198744,0.2888065242794915,0.046327645121189975,0.015027251888883984,0.00948024724268945,0.03359008860004478,0.028223767523032198,-0.011610296763171182,0.002065385045915082,0.11259400333249972,-0.11858368655067464,0.04943252359658014,-0.07678386927071926,-0.00019205940612620695,-0.008198230519857005,0.09613188920231594,0.1002049532503472,0.008006017596844682,-0.00758636653874824,0.022751584315243403,-0.010263615565772086,-0.010516662263261495,0.0019169547087076193,-0.013876378647732618,0.0017895597771480642,0.001789559777148064,0.017486264839534135,0.016730829709693473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0295381667161999,1e-06,0.0,0.4283755859823747,0.36098177888064686,0.16305736531000103,0.37717071876552277,0.1284484224756547,0.026626823945386416,1.9330084203113396,0.2915039533331999,0.046652929791164276,0.015117584526731665,0.009529710869725767,0.03378560224922707,0.02825369691076153,-0.011696988672775084,0.002131147117468219,0.11344421669423041,-0.11966606353035529,0.04960674909914813,-0.07711663927720949,-0.00015683946057107323,-0.008218217462455428,0.09673430283537478,0.1007249724605312,0.008119874237370438,-0.00807388050625938,0.02299943363944151,-0.010349364579923647,-0.010496747297500691,0.0019102685521380372,-0.013877098741946479,0.0017895597771480642,0.001789559777148064,0.01764958510709621,0.016823578896040792
