E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.1852569407511924,1.2908192141759853,1.4939628789922679,1.102867945828359,0.6552188526821106,3.5318051753006845,0.11473260216818161,1.1797429793956642,0.7608544547495408,0.10933656393853067,0.061682045378144534,0.08304174419889838,-0.0664315466349701,-0.02094559221704892,0.008563290276916338,0.09709516040193772,0.030663613766967614,0.05045447471101419,-0.01122757066713026,-0.004749501256825554,0.11406017581007544,0.009401458729932446,0.008563290276916345,0.009401458729932448,0.026683036958056242
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.16464921735303942,1.2826385059787362,1.4352822209615017,1.0736578168577067,0.6620604041604007,3.579753060715856,0.1040598585023549,1.2504492179424354,0.9563642972921985,0.08636460413351141,0.053264573638067136,0.07213378444102685,-0.05804445781219861,-0.017215772629686626,0.008563290276916352,0.08220626496979405,0.024161807157595482,0.042994835536289494,-0.01026973810177767,-0.004779884174131419,0.10123655092149864,0.007426182351449317,0.008563290276916345,0.0074261823514493105,0.025976320479613377
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.19459882435746065,1.2956375603293249,1.5230136758255048,1.1178528722546384,0.6525665932034804,3.511212901144882,0.1198317992418193,1.2787480207001956,0.6818410791610192,0.12064153928139115,0.06561744682257688,0.08794846986616589,-0.07042295762568665,-0.022630305989112365,0.008563290276916345,0.10389002503647535,0.03346706741078872,0.053823902255141026,-0.011793544567435865,-0.004805510803109765,0.120098849277954,0.010373532986709634,0.008563290276916345,0.01037353298670963,0.027045585663155073
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.21944285395869353,1.520044060903401,2.028495093241508,1.5088074117857053,0.7235330590338199,3.794688587066444,0.14219708316975654,1.3106868591963161,0.8955390595981088,0.153411999740899,0.07996561086133255,0.09434345102995201,-0.08727376144364664,-0.024386638532189586,0.008563290276916345,0.11341799498798902,0.026144233544342345,0.05733656734129555,-0.022629043520036862,-0.007308150582314127,0.1481648283469421,0.013191347270175565,0.008563290276916345,0.013191347270175567,0.0365044283711059
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.16560849217103737,1.1610142963660521,1.2258981043698989,0.9004931416731204,0.6157244102623909,3.3670899315891636,0.09997304299820892,1.2443302181868243,0.682356836003129,0.08737388596136839,0.05208304186259573,0.07593757037934104,-0.05563616215674211,-0.018823493315316603,0.008563290276916342,0.08741038383232923,0.03177422167558711,0.046210276907549586,-0.005872764955046128,-0.0035531202941464085,0.09624639056634965,0.007512966873567309,0.008563290276916345,0.007512966873567307,0.021786735094290903
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18820469476687593,1.3269569723161438,1.5565079370586017,1.1554599365120124,0.6004845436234633,3.225778143748187,0.1268634435993435,1.4161209735531608,0.7620106211950614,0.11284370859973945,0.05964235070871228,0.08376058446280633,-0.06722234811883031,-0.019860837597611425,0.008563290276916359,0.09558663807748001,0.028364289958649716,0.04828496547213916,-0.011357385236573092,-0.007579997410118021,0.115038645212869,0.009703025512395859,0.008563290276916345,0.009703025512395857,0.02795545949642717
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18417605659094965,1.2785007639394985,1.472469653902004,1.0850216833893878,0.673718970797258,3.635738973975338,0.11093335084101275,1.2256943710096944,0.7597366804232607,0.10806443456261242,0.06220193812156502,0.08275577057577668,-0.0660870212019661,-0.021251614979766992,0.008563290276916359,0.09745483327638521,0.031367812074419105,0.05106652023645024,-0.011135417885114851,-0.003885083080401062,0.11358989662292263,0.009292072890504776,0.008563290276916345,0.009292072890504781,0.026251260441189594
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18327582988207478,1.2798154798462318,1.4681489818327382,1.0840071241556217,0.662287158256329,3.469454446597507,0.11446682089876407,1.2478584050904413,0.7516313495861927,0.1070106087777446,0.06023269384003206,0.08230657373391219,-0.06518835148863666,-0.020558721136640923,0.008563290276916352,0.09575383247208488,0.030565480983448187,0.04968073255019828,-0.010551961289833767,-0.004955657648604617,0.11197378659049617,0.009201458193388658,0.008563290276916345,0.009201458193388657,0.02622671396521839
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18597681888103929,1.294807202183088,1.5033736257369854,1.1097431445289105,0.6526868809132459,3.5545507105668395,0.11482729973935367,1.2778668690235302,0.7642097731958507,0.11018794285042323,0.06221118915768284,0.08330840633187105,-0.0668852766888359,-0.021086568121669397,0.008563290276916359,0.09758365029474696,0.030698373605911065,0.050736426520255146,-0.011474762637427804,-0.004674087531153077,0.11482122188364274,0.009474665747014497,0.008563290276916345,0.009474665747014497,0.02684937707313752
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18177376423771466,1.2860858312426575,1.486461292492176,1.0969203202130597,0.6536013317252202,3.514816088491292,0.11609708033196003,1.269308892646058,0.7508257943171494,0.1052637522858329,0.06311532894053448,0.08116049553033117,-0.06591615681503876,-0.021274513512614085,0.008563290276916345,0.09646217220187692,0.030546015386838113,0.05111231730214441,-0.012003011638390126,-0.002800827874504282,0.11372980908402741,0.009051252273024987,0.008563290276916345,0.009051252273024984,0.026539138756374737
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.1877996444195328,1.2942021310658078,1.4992871044313607,1.1070906978949258,0.6563822174750897,3.544161165051431,0.11372764722382503,1.2702049569386147,0.7681581067090368,0.11235851137162164,0.06062062141559059,0.08441740787240144,-0.06680820409681325,-0.02070039063030843,0.008563290276916345,0.09755243547937278,0.03074423138255956,0.04996407153753321,-0.010656549878057309,-0.00618758268122266,0.11429379790543259,0.009661305144097009,0.008563290276916345,0.009661305144097007,0.02678520317831079
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.16940240319211367,1.1855380179057864,1.4503587995484055,0.9313018026752159,0.6269669222223863,3.421218311816249,0.10775276350175736,1.2418630913469908,0.6830457660591114,0.0914230233992437,0.05104755204814411,0.07462575456096407,-0.05614957539216734,-0.017895173233855477,0.008563290276916349,0.0852460065563615,0.029096431164194192,0.04435363674462739,-0.0066939153035168175,-0.0051020233440231925,0.09657687544491406,0.007861137669710319,0.008563290276916345,0.007861137669710319,0.022532126818891194
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.19128822613046692,1.330772547185869,1.5081390787332691,1.171625263695303,0.6657603949326506,3.5714034940358954,0.11739323768736673,1.280182284269029,0.7908424940528831,0.11657164499897467,0.06590961709770816,0.08628077331165332,-0.07052645990160979,-0.02213273804873328,0.008563290276916338,0.10171108527575137,0.03118462537414155,0.05282876637438305,-0.0130808507233251,-0.004616842803901643,0.12100576503522004,0.01002357738399985,0.008563290276916345,0.010023577383999846,0.028346567084876775
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.0883519115832512,0.21805621313747584,1.3997266173591594,1.7485845902135773,1.2975230690181707,0.6776086409552594,3.6532090148872642,0.1278986476495218,1.3094281972695034,0.8852095644700615,0.09990563020731479,0.06968284212919824,0.09789760824653661,-0.07336258942152718,-0.02478896913899542,0.008563290276916359,0.11139891412522696,0.03803632470369976,0.05814122855490722,-0.011541613574291065,-0.003679747292328908,0.129544125672035,0.008590526585509614,0.008563290276916345,0.008590526585509614,0.031392567111512525
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.0883519115832512,0.17050882445835994,1.2390200999228385,1.3791842892379211,1.0156539518807695,0.643945304980395,3.4722382324926135,0.10847570737873388,1.2512588503552085,0.7042254551279277,0.11187138698716392,0.057861558661825754,0.0763663230352798,-0.06300203134352418,-0.019190231382012313,0.008563290276916345,0.09046468848666399,0.027462657143139797,0.04694375304094098,-0.010917805620884846,-0.005140472681698389,0.10676522455396587,0.00961941906654127,0.008563290276916345,0.009619419066541271,0.024572961828429316
