E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6001443688020085,0.9586780209363258,0.657004626625502,0.4671978848316771,0.4519139553783096,1.0525365628702172,0.675303001934519,1.2406607443266422,1.5339132360680692,1.0616253979540093,0.43810499472661435,0.028525633356597593,0.018419145591627106,-0.1659577138078611,-0.06947585295395282,0.006817397372221697,-0.01140610164766805,-0.09121330535843841,-0.07170242401664059,-0.09410690694459903,-0.1273157792597712,0.010629200299174997,-0.19794565293682703,-0.012274662475315452,-0.011591109542707284,-0.2414075124888568,-0.08203377477345813,0.2903354528735072,0.049200043160112804,-0.24570072293511447,0.2368506441443192,-0.4434872557353146,0.007626615668855891,0.5169653472159439,0.2145432803208943,-0.04431700383064834,-0.15391964359073676,0.40358231095888714,-0.39242900010128573,0.27685179642048124,0.018520908018853886,0.019595149666629154,0.2768517964204813
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5915331410445943,0.9534300872549692,0.6491704441141957,0.45656890588488336,0.4491169015196799,1.0358347954612324,0.6697527078597664,1.2291323064541744,1.561663065493299,1.0500342475855282,0.43124123059358754,0.0314522605594667,0.01693710173771954,-0.16922350473946077,-0.06850605522718843,0.006674734197282636,-0.01155455472592384,-0.09014890787767368,-0.07111526419698276,-0.09235371524189834,-0.12674916505421036,0.009593446171747526,-0.18200864759992202,-0.011709206784982842,-0.011606493364357926,-0.23921081163360616,-0.0812035621215442,0.2838968968569282,0.04841661309439934,-0.24729281437826833,0.22915968073303639,-0.43811147263400924,0.006853470755126115,0.510816691592426,0.2098039280015388,-0.04434253170760617,-0.15323828686650254,0.4001521865783227,-0.3826844128988495,0.27382904394277624,0.018520908018853886,0.01947386841755039,0.2738290439427762
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6082034081038713,0.9631825181686413,0.6649215861758712,0.4775295524094558,0.4561305074875137,1.0691089821216424,0.6809409729456581,1.2516613351279766,1.5076718274093286,1.0716252587090531,0.44446673071390297,0.025753188228538004,0.019959154873058528,-0.1628663606588313,-0.0704840225861513,0.006960855843947046,-0.011263107442417392,-0.09225877352431366,-0.07225543758048222,-0.0957608899094088,-0.12839869915955585,0.009815601731047938,-0.21326663986684838,-0.01281095405322799,-0.011632006853469778,-0.24333930574212667,-0.08276708107622721,0.2966227553189333,0.049904775438461335,-0.243965956023791,0.2445093273914632,-0.44887285749932,0.008424453857814075,0.5231859039887938,0.21987143722360497,-0.04425495001741932,-0.1551380215768587,0.40710213508976045,-0.40188618875421767,0.27945957070633015,0.018520908018853886,0.019777980864191587,0.27945957070633015
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6007556338822162,0.9590810829794927,0.6578911106522568,0.46840985854514583,0.4529364237436625,1.0531032986569149,0.6758103753163326,1.2417402767188452,1.5377048833715936,1.0625182751153417,0.4385763954596355,0.028618592925829224,0.018518518950238094,-0.16637315936598845,-0.0695953310247871,0.006836500517176217,-0.011387056962654737,-0.09131821061658209,-0.07176880449578459,-0.09411128377847917,-0.12763909051257874,0.009709641938262605,-0.1984202539380431,-0.011152790616840958,-0.011615590247731193,-0.24141576376090612,-0.08210462712492486,0.2901152573708881,0.04923958523424384,-0.24560607873061402,0.2377188378620549,-0.4440716944647614,0.007728439892709743,0.5176650187381056,0.21532060557142033,-0.044301900939788315,-0.15425856571499755,0.40389916683081284,-0.39341200622986083,0.27708464187323967,0.018520908018853886,0.0196394842582502,0.2770846418732396
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5994734139116145,0.9579101678111169,0.6566891769182165,0.46627817409653693,0.4525617131482261,1.0527703001087652,0.6752905717563534,1.2398178667721802,1.530864481663774,1.0599254613629334,0.43751158823323466,0.02848172711229309,0.018438271473397203,-0.1656226043768398,-0.06945319682608628,0.006806476044336408,-0.011427332423482619,-0.09115824115332356,-0.07164286610632811,-0.09409527977419145,-0.12757213926379132,0.009706925159866705,-0.1975663199936277,-0.013375342243562875,-0.011625620816604232,-0.24126590417937135,-0.08192057801008276,0.2907260092939018,0.049124654404269656,-0.2456088562368101,0.23632077418151667,-0.4432450931567251,0.0075829950047338335,0.5167212617633546,0.214620162396154,-0.044299629302148175,-0.15419228862082257,0.40360712506399193,-0.39167065148276065,0.27640848515464167,0.018520908018853886,0.01962323667367771,0.2764084851546417
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.599329601097411,0.9579649935623343,0.6564802755267076,0.46632844940406193,0.4531774100656943,1.0514827487452123,0.6753339580964132,1.2397057962696563,1.5309451419649476,1.06004679397753,0.43737797163280134,0.02851071880463204,0.018339612075877247,-0.16563366029314341,-0.06941888020028375,0.006797977468852016,-0.011436941103861325,-0.09114162402858869,-0.07165001911000682,-0.09391072927067176,-0.1278104674777757,0.009737711941167662,-0.19757909746145025,-0.01221606770512576,-0.010483212711251128,-0.24115568542849242,-0.08193582183445033,0.2899504422498884,0.04911536773029238,-0.24572114289927327,0.23639887494685438,-0.44307841315740404,0.007597781258392881,0.5165563805306236,0.2148909931329675,-0.044301381214261054,-0.1544168236541439,0.4036333449255123,-0.39172347655922574,0.2764401264024495,0.018520908018853886,0.019649933510769952,0.27644012640244947
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6008842604780742,0.9590133986308255,0.6580853290808701,0.46833524854133396,0.45231987975182586,1.0543814791282637,0.6757612274839365,1.241829691696873,1.5375460132187366,1.0623683121523753,0.4386973457093064,0.028588071531933094,0.01861600900556342,-0.16635352687887892,-0.06962787543965945,0.006844617875522575,-0.011377941381894196,-0.09133288678864285,-0.07176022956678524,-0.09429480769913945,-0.12740131404504595,0.00967899282406817,-0.19839771435507142,-0.012332888800733778,-0.012752783308267757,-0.2415239131116642,-0.0820872995338744,0.29089448304161536,0.04924753247539326,-0.24549443211117145,0.2376248818449248,-0.4442281505100307,0.007712017522003678,0.5178183657767886,0.21504258199866297,-0.04430015481710336,-0.15403453534143888,0.40386970483466944,-0.3933393127658834,0.2770455343724935,0.018520908018853886,0.0196127506916865,0.27704553437249346
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5946250111670487,0.9477744752407582,0.6381105259009062,0.4454821797048299,0.44142600337501786,1.0228647513908398,0.6741366602932753,1.2252095156256577,1.4693954548470491,1.0376138867023008,0.43337203458723456,0.026096678215975326,0.01541559407772216,-0.1589605986386823,-0.06660217965540224,0.006173602826873719,-0.01212178093135393,-0.09001596951267027,-0.070998760321511,-0.09132016063963629,-0.12457531298131691,0.009278879624377534,-0.18978940038244105,-0.010943544663018105,-0.011444539440815499,-0.22032941615862445,-0.08229076924742512,0.28241405313560625,0.049372672502332904,-0.24218580474810564,0.2249167336210104,-0.4306486947173804,0.005984176998284199,0.5019719321678664,0.20675977823303077,-0.04435781980153497,-0.15076995673599536,0.4032827240964906,-0.37484667723709864,0.27059004906814893,0.018520908018853886,0.01914038834148059,0.2705900490681488
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6051809494607744,0.9685568666031665,0.6755467553525528,0.48839748236477093,0.46350447854168114,1.0815290214099833,0.6766518183321136,1.2552927724614389,1.5965215207125696,1.083617493216904,0.4423842677521639,0.030929894115132174,0.021495124400743477,-0.17274631588164202,-0.07231899728821281,0.007444190136846572,-0.010708074736923864,-0.09237361664001521,-0.07235856439213453,-0.09675006850218668,-0.13048173652560638,0.010117884485298738,-0.20585364126291228,-0.013573123129822284,-0.011784606249462856,-0.26164121447410715,-0.08170510900701305,0.29801850630442106,0.0489792484850878,-0.24886550278808744,0.24862690267838128,-0.45604277846600483,0.009268608514730436,0.5316835509204136,0.22282125199803626,-0.04422937475536454,-0.15748964884077366,0.40404612395701117,-0.40952985125968644,0.2825869183310162,0.018520908018853886,0.020097718869013674,0.2825869183310162
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6003189153746162,0.9542949128869485,0.6521671462568684,0.4661462071156965,0.44881428350989105,1.038135436679692,0.6737417919209066,1.2069943651970674,1.5313556179564216,1.0519400158140653,0.438477657739317,0.02836167946925288,0.017313013951100215,-0.16575711564564385,-0.07002631964333492,0.006683535107556229,-0.0119809244861699,-0.08745675086085214,-0.06959486539189194,-0.09263608870384839,-0.1264619766453774,0.009565755613994227,-0.1976193740214171,-0.012722397284059592,-0.011487364627684325,-0.24186108425878855,-0.07504437212323921,0.2834284744211643,0.049458940304937124,-0.24296795407326183,0.2360159422769222,-0.44021419122967936,0.00743301635445498,0.5131094487267895,0.21301109768814744,-0.04407836357866196,-0.15286333856519865,0.40274240741747364,-0.3917381691363138,0.2743260322011693,0.018520908018853886,0.019460746793125632,0.2743260322011694
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5998889307753884,0.9625102353830869,0.6621901483138498,0.46846792219893374,0.456526154765866,1.067159311640256,0.6772714937446584,1.2732876259354597,1.5370039331502405,1.0701298333343563,0.4376037515666378,0.02873142128543408,0.019609899439474943,-0.16621842076437096,-0.06903564468604008,0.006953655772614604,-0.010847628039927708,-0.09487848777960908,-0.07373729320609751,-0.09551332280697877,-0.12870445675568887,0.009845349153356156,-0.198340938894223,-0.011843344430751121,-0.011748798012345345,-0.2408305843446855,-0.08873250825973882,0.297155347658421,0.04891327857821285,-0.24814672915663244,0.23796542400828719,-0.44695221887630693,0.007868394693245392,0.5210994019850667,0.2168381845507608,-0.04451400588467459,-0.15553361694038334,0.40471414514855303,-0.39329078094402814,0.27906959209222004,0.018520908018853886,0.019795136270751242,0.27906959209222026
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5996803760879124,0.9589049165221437,0.6533004471247418,0.4684726390516512,0.45312716263212716,1.08232969301658,0.6750532514828074,1.2360485166407338,1.537691455426507,1.0621279788337197,0.4377282787292143,0.02880334613803103,0.019813641177889606,-0.1664249913538251,-0.06898100257176978,0.006691699052778943,-0.011570374082477831,-0.09064965281819692,-0.07105060674073124,-0.09745868306187817,-0.1279788613901866,0.009721899601351907,-0.1984397710206523,-0.01124452181854671,-0.011621995995695165,-0.24069276032155507,-0.08114888290468054,0.2828846149747283,0.049317468293269856,-0.24609308120006734,0.23671292775053746,-0.44085975154792273,0.0077471627199295,0.5140192322754887,0.21501854924348007,-0.044288819848729837,-0.1543293736148897,0.4034080624725286,-0.39366810851250833,0.2769828599949423,0.018520908018853886,0.019647754764197545,0.2769828599949423
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6004855278502438,0.9581436318435885,0.6607325620722055,0.46636357360910147,0.452437302544508,1.0277463600432972,0.675989314189377,1.2448658275043758,1.531325555608364,1.0604421791840322,0.43831184208408397,0.02833136077443102,0.017319397231963955,-0.165627166341367,-0.06999278353438687,0.006933232973570624,-0.011266086025033248,-0.0917466032716702,-0.07226957943482107,-0.09122689052558672,-0.1272888781664399,0.00969726038381796,-0.19760569903198788,-0.013157917517344728,-0.01162001989627559,-0.2418998052055693,-0.0827573131470711,0.296917658981506,0.04906485195028669,-0.24519114097971184,0.23727913663981984,-0.4460726492099018,0.007576842690344983,0.5199317126814493,0.2149343045453453,-0.04431136430354936,-0.15414123455791323,0.40405731424780184,-0.391564226147786,0.27654323537563646,0.018520908018853886,0.0196178421856966,0.27654323537563646
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6015455457640925,0.9587882425993893,0.6552437648802479,0.46741202889802574,0.45130116866114484,1.0522212519776337,0.6762610295376849,1.240819905011627,1.5355563334921045,1.0618695275597128,0.43921417110096106,0.02836970023945983,0.018228152936353596,-0.16616253266448797,-0.06913880647795594,0.006731233004779926,-0.011496914615046375,-0.09122576297492108,-0.07171676986573107,-0.09410708165836895,-0.1271942600640088,0.00962994741149884,-0.19813554268140984,-0.012311806956955051,-0.01156584729439818,-0.24225412590643342,-0.08230681174764981,0.29135393608606536,0.04452765279612879,-0.24499431981489556,0.237353782110452,-0.4422784224527947,0.007625962484395392,0.5155473649580646,0.214739828866512,-0.04431676979702751,-0.15368704145789114,0.4042085737623593,-0.39266777558535765,0.27691546079779433,0.018520908018853886,0.0195685790168548,0.27691546079779433
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5986917412438666,0.9581994390363302,0.6593048824946367,0.4672597520419898,0.45418055340205166,1.0536464797469325,0.6748449357360041,1.240726131404867,1.5329761573931397,1.0605657139497886,0.43688042062135723,0.028726802274052124,0.018725689341982876,-0.16582947102698775,-0.06990431307169273,0.006910494457654168,-0.011318818922731785,-0.09124945592179315,-0.07169415068305679,-0.09409978298465484,-0.12801280213267013,0.009785828572767188,-0.19784628706023502,-0.012237942935762053,-0.011674934658974897,-0.24043817306919565,-0.0817204746104254,0.2895054869064811,0.053780895310311785,-0.2462139245891823,0.23667839100387453,-0.44501682680543203,0.007683860348928234,0.5188136190025496,0.21519133193770904,-0.04428507753571112,-0.15475828232572297,0.403301176741186,-0.39240256036127485,0.2765754509027733,0.018520908018853886,0.019693430162242606,0.27657545090277336
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5895625710621248,0.9628424204725545,0.6520338659920559,0.46437153660912206,0.4517985527734786,1.0415618657003327,0.6656906002703888,1.2304073605514365,1.5200066957402254,1.0708686151235742,0.4300601186264621,0.02960665246480714,0.017109898921244343,-0.164409909661312,-0.06898773852311517,0.00687627444558557,-0.011272566981235736,-0.08974344587679611,-0.07113585794740382,-0.09285253846172184,-0.12756548409733212,0.00959834751842249,-0.19633755229179922,-0.01238243571430412,-0.01161863192293958,-0.2354041415529779,-0.080618998319849,0.285979542129935,0.04801086022501608,-0.2286370743408815,0.23180468753134442,-0.4400202527786837,0.007388526561737385,0.5131192208629747,0.21060156026270185,-0.04467081678726027,-0.15389862167032725,0.39707217226043207,-0.39035411441791845,0.27926225239019636,0.018520908018853886,0.019590145768682097,0.2792622523901963
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6099151771848224,0.9543433189734538,0.6621397768333995,0.4700631941086806,0.4535996296990533,1.0634852735092175,0.6846858007543313,1.2503383134902324,1.5475098098612785,1.0520467366823696,0.4454625555399904,0.02753844666483575,0.01976028316373954,-0.16747044652022725,-0.07001971799033635,0.006770002373575071,-0.01153106732289367,-0.09262456192501062,-0.07223042504997318,-0.09526498645980219,-0.12763294123769725,0.009810357243124259,-0.19952479878237453,-0.012172407430047404,-0.011621704103133294,-0.24686828243766823,-0.08330420166175376,0.2945565403366271,0.050271561479014834,-0.26147555119157107,0.2418747758183946,-0.44701596804721844,0.007905530240123151,0.5209511853078821,0.21902735773319515,-0.04395126704703904,-0.1545203530857876,0.40994854226534927,-0.3945336919674376,0.274353862982314,0.018520908018853886,0.01966824110408324,0.2743538629823142
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.615478280145608,0.9792526224723053,0.6707577967783273,0.4846721100062061,0.4578718206123292,1.064361553847103,0.7050075528192351,1.2679688566319078,1.5928574916540452,1.1076823741582016,0.4475615200567321,0.028932183602777252,0.019497390593757435,-0.1723021845666384,-0.07087231148389654,0.006578241128655644,-0.011918763314068326,-0.09325220310551655,-0.07341030474354884,-0.09511184418421045,-0.12869509562307768,0.009678543580185286,-0.20522467579821996,-0.013821925514212838,-0.011616512744037556,-0.24578809477993036,-0.08387143305110052,0.28909367236849887,0.050604673028571,-0.24962053604935536,0.23259924383760444,-0.4528892144357922,0.010143081727173223,0.527757183245242,0.222784123109211,-0.04502071298090572,-0.15537329874353262,0.4222627954157527,-0.4064590439676356,0.288862583487561,0.018520908018853886,0.01985348481995848,0.28886258348756094
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5863611338620291,0.9397630516362555,0.6451412765889288,0.45196062703724615,0.4480215388808192,1.042270873948579,0.6494632594261851,1.2163274441722232,1.4823710071221932,1.0201463747525898,0.4294846629157463,0.02817795468264233,0.01756241061351163,-0.1604097160868702,-0.0683049447662609,0.007029011102588634,-0.010951838697928717,-0.08943097182187149,-0.07017749226963854,-0.09315844154256744,-0.12658375033149769,0.009729771852638618,-0.1915671949686691,-0.010923674147124474,-0.011617538113725661,-0.23731825322314865,-0.08035168062732048,0.2913595865579707,0.04791318847076635,-0.24192405878555906,0.2406275916699664,-0.4353350747520996,0.005566859882137419,0.5076624126676087,0.20800865043227687,-0.043642572671682985,-0.15312743246018348,0.3873760342005794,-0.3801548657381815,0.2660348527892065,0.018520908018853886,0.019426373104344665,0.26603485278920647
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6075278985464331,0.9568439081983201,0.6723424747959086,0.46557585947038443,0.42863591365231185,1.0611947122469507,0.6750399087629277,1.253739032566961,1.5321347992150391,1.057567146865153,0.44469093869952037,0.02715140549929542,0.02048587797988411,-0.16559760544081897,-0.07178546886571088,0.007369693741012099,-0.010752819424146437,-0.0928821176609312,-0.07248612265722969,-0.09648504899822163,-0.11786800295003307,0.00849557225737626,-0.19758829198966615,-0.011745598116475194,-0.010741332660224465,-0.24675664673757333,-0.0828299520283036,0.2857028940523664,0.049452477740059515,-0.24052569850682942,0.23561214822846377,-0.40948556763526284,0.007067672275345001,0.5291054023341889,0.20485986089916336,-0.04425640780279954,-0.14542004235980097,0.40348785341174065,-0.3903373029297806,0.27579348140046167,0.018520908018853886,0.018585805506886308,0.27579348140046167
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5932663620114206,0.9602799031851669,0.6431751392105001,0.4691946729213199,0.47598098929140553,1.0454160482843173,0.6760870052924469,1.2286964225128487,1.536969721028026,1.0651761618856324,0.4318947687817487,0.02986493593240492,0.01661842740286955,-0.16644761422879387,-0.06740082435916765,0.006306003453066238,-0.012014214712851343,-0.08969113959657196,-0.07097633245636896,-0.09185859132506692,-0.13696460530601412,0.010873958446871107,-0.1984586920637511,-0.012786179686081076,-0.012466088085380255,-0.23626778510728444,-0.08125243298092193,0.29500444304378004,0.04894260343479892,-0.25045727749647767,0.23846651664834473,-0.47631882350224897,0.008221768644978429,0.5060215522526899,0.22453157201795274,-0.04435065578476969,-0.1627024861631684,0.40402984424659333,-0.39477124222494975,0.2777777684018105,0.018520908018853886,0.020638704807929092,0.2777777684018105
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6003468016059519,0.9590962129425703,0.6579219946702517,0.46788148185460693,0.453143212626378,1.054129796425331,0.6763268844104883,1.241485569930916,1.5359289462294705,1.062551798846895,0.4381416891548928,0.028596205403650862,0.018581717986167222,-0.16617193798242955,-0.06961214840604452,0.006824930496995597,-0.011413135992249867,-0.09128692932227231,-0.07173988132163873,-0.09421696314194253,-0.12771319846174975,0.009720028279042224,-0.19819951459652232,-0.012290521584537521,-0.011629251157977447,-0.24131913805650132,-0.08200152624561666,0.29082946229365464,0.04918279732763112,-0.2458406372857273,0.23759621426997157,-0.44408626983252375,0.006962384235724259,0.5176940313374405,0.2152438274780742,-0.04432039736186304,-0.15434847689997194,0.404238712632017,-0.3929676579826027,0.27709338422715507,0.018520908018853886,0.019648450697650692,0.2770933842271549
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5998749565195629,0.9578963162836027,0.6566598724159965,0.46679750177968415,0.45235945330257415,1.0517650319335132,0.6747849715101265,1.2400688230895027,1.5326094557086918,1.059894808215933,0.43793830642268683,0.028503853424927936,0.018376540006490638,-0.16582029722205519,-0.06943683796379607,0.0068178347001608686,-0.01140175893522797,-0.09118899930631638,-0.0716712935047716,-0.09399177103436065,-0.12749960134273522,0.009696752960695746,-0.19778326024500628,-0.01225898808568543,-0.011612230690059896,-0.24136068685332246,-0.08202169591206396,0.2900259103107722,0.049180379713792875,-0.24537908669523645,0.23644224384910248,-0.44323146761800725,0.008333332121424725,0.516693586146972,0.21469590315662934,-0.044281513272472914,-0.15410428388734052,0.40327470937372184,-0.3921074108919894,0.27640049139445544,0.018520908018853886,0.019614466614907115,0.27640049139445544
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5847456631194979,0.955463194367912,0.6795597090801022,0.4666520238412414,0.46863505561101254,1.0609649072723253,0.6678806372546375,1.2405060182221834,1.5208538837673913,1.0545172365291708,0.42548191232160454,0.030463705907632824,0.02122644289817332,-0.16425192989185103,-0.07371155936558077,0.00780214575063793,-0.010431353158629027,-0.091385287568859,-0.0715956455199429,-0.09408196645847614,-0.13212963512952455,0.010565259651553917,-0.19649538691361387,-0.01187873941608758,-0.01222078836642072,-0.23151986756470821,-0.07883802056459208,0.28043699656808213,0.04602062946295547,-0.2522588341330723,0.23343300042410903,-0.45867145738811543,0.007976623146461699,0.48159086954048647,0.2173886956350395,-0.04413448030455357,-0.16012886255045974,0.39883177697808225,-0.3912110227130977,0.27499812255067674,0.018520908018853886,0.02032018251359313,0.2749981225506767
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6147736094668719,0.9616386187438019,0.6367735479078029,0.46823536924187953,0.43828663750056573,1.0459230019443113,0.6827856227667971,1.2414612714107656,1.54794222024091,1.0681925642966887,0.4500371494912745,0.026706184498269482,0.015981156222037086,-0.16775033289055669,-0.06564793212998625,0.0059138776216410525,-0.012307733145147038,-0.09113342343474955,-0.07183204502797366,-0.09415657787133262,-0.12350125205010556,0.008922717883140816,-0.19953104435078256,-0.012655560409207747,-0.011071262438380785,-0.2506335689112301,-0.08500980318758995,0.2998925715069587,0.052162364567067104,-0.2394140237204127,0.24053289697555708,-0.42982124713042796,0.007366225710480227,0.5507585108142053,0.21263928743525842,-0.04446732826135804,-0.14883904087310226,0.4083834587169895,-0.3939875617396087,0.2785643890194025,0.018520908018853886,0.019004264321772768,0.27856438901940256
