E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,B3,B5,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.004132055136460157,0.9124665213684731,0.01973587374930185,0.2194217760284968,0.02030633939860205,0.01457973785561811,0.010371593170522315,0.1446132325954541,0.36517636652671764,0.01180809015662609,-0.0007101642804017158,-0.00018793828849953016,-0.0011119381083860291,0.0002481643704584659,-0.0004619999099432496,0.0002481643704584646,0.015510465235518798,-0.0011721641903449647,-0.0020961640102314643,0.0002481643704584655,0.01569840352401833,0.03049870447913541,0.0009842259018454345,0.01569840352401833
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003913506469360413,0.913867421738394,0.0197732798678456,0.219631328119344,0.020123854335870335,0.016378332075767804,0.011102751639293031,0.16267663904707896,0.36608630401890435,0.01236845175654676,-0.0007798367762175242,-0.00019649958459005273,-0.0009805873050840238,0.0003877929159705378,-0.00039204386024698477,0.0003877929159705378,0.015541020835381437,-0.0011718806364645073,-0.0019559683569584764,0.0003877929159705378,0.01573752041997148,0.03049870447913541,0.0009753810518744544,0.015737520419971493
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003857493605288259,0.9143024807216312,0.019790384062460014,0.21971142357805176,0.020083282609131958,0.016027135207418206,0.011321712841311917,0.1580947559373997,0.3663941527902436,0.012537450171043433,-0.0008017647227749084,-0.00020103958437225206,-0.0009464184775108218,0.00042907527620562446,-0.000372689446569285,0.00042907527620562533,0.015549714808769035,-0.0011744541693441944,-0.0019198330624827645,0.0004290752762056236,0.015750754393141303,0.03049870447913541,0.0009734145849719432,0.015750754393141286
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.002662010726119651,1.3102029194425615,0.013678692831837484,0.15183273201324304,0.013877031712547592,0.015559162037962117,0.007848024263223648,0.11117377675925011,0.36283566330357386,0.008682780767147947,-0.0005568223332155925,-0.00014003334735947313,-0.0006516642568855811,0.0003010068784525385,-0.00025581545476305453,0.00030100687845253677,0.015457746732495763,-0.0008126377879786477,-0.0013242686975047568,0.00030100687845253894,0.015597780079855211,0.03049870447913541,0.0006726044406191751,0.015597780079855237
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.004460830015992445,0.7991666945387803,0.022731905854358688,0.2524390072912437,0.02309760494822712,0.01638967014846201,0.012892502615494787,0.18226974687335734,0.3679593457789582,0.014316254182305737,-0.0009092784806382136,-0.00022809658947206893,-0.0011047637436761102,0.0004709449035361934,-0.0004383335771020211,0.00047094490353619296,0.015589943185150779,-0.0013476120577402353,-0.0022242792119442772,0.00047094490353619383,0.015818039774622816,0.03049870447913541,0.0011195154682681681,0.015818039774622844
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0023301835916419837,0.9061953139679046,0.018286824166872533,0.2149459148417145,0.017352714382705414,0.011817256862625235,0.009033119464302037,0.12442231823090666,0.35526874816985893,0.010504856045102177,-0.00033481293009315037,0.0002885387114614363,-0.00014689190731426334,0.000117097620705301,-0.00021771530938784984,0.00011709762070530143,0.015561028060344997,-0.0005525282394810005,-0.0009879588582567002,0.00011709762070530056,0.015272489348883561,0.03049870447913541,0.0008410669509424359,0.015272489348883563
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.005646367992850602,0.92237503480285,0.021417446576039154,0.22477565241849592,0.02317099951401937,0.020469520306689887,0.013458654179004942,0.19349311707776382,0.3781488680606265,0.014480194594272492,-0.0012789215644927032,-0.0007345191394152358,-0.001891859933306414,0.0007002511675471123,-0.0005786703969455893,0.0007002511675471106,0.015521553452106436,-0.0018575919614382908,-0.0030149327553294692,0.0007002511675471123,0.016256072591521648,0.03049870447913541,0.0011230728220230552,0.01625607259152168
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.006552737987139363,0.9139142983712946,0.019709931526349284,0.21946083976667466,0.019927971409683262,0.016028945220715986,0.011223602127572839,0.1587859196849631,0.3658208940434076,0.012447099669718298,-0.000778849310986777,-0.0001746678683152876,-0.0008980786274131979,0.0004171439314378197,-0.0003617053795489561,0.00041714393143781926,0.015551442960903447,-0.0011405546905357323,-0.0018639654496336447,0.00041714393143782013,0.015726110829218737,0.03049870447913541,0.0009658868222204446,0.015726110829218737
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0029351658653412275,0.9142983998775442,0.019812991347869274,0.21977321774689718,0.020150543909405492,0.016170483330809872,0.01128570688866429,0.15967290350023708,0.36649556589555315,0.012514768193264683,-0.0008027306282631305,-0.00020879288408794452,-0.0009742667279533171,0.00041999370633044554,-0.0003827369219326867,0.00041999370633044597,0.015546321111655301,-0.001185467550195818,-0.0019509413940611922,0.00041999370633044424,0.015755113995743253,0.03049870447913541,0.000976674666107874,0.01575511399574324
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003937057202472145,0.9136844506878813,0.019766085072801337,0.219597629042686,0.020140910088811532,0.016523204196759452,0.011703055832542367,0.16457323229383167,0.36595684850282406,0.01229738830012994,-0.0007706160031437067,-0.00019459014708003881,-0.0009949538858156064,0.00037043413377592154,-0.00040018186936778376,0.00037043413377592024,0.015537365167599538,-0.0011707978725114896,-0.001971161611247057,0.00037043413377592154,0.01573195531467958,0.03049870447913541,0.00097620772543145,0.015731955314679573
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038474177698208513,0.9143807249528585,0.019793459818999146,0.2197258239453574,0.02007598355121284,0.015962928920580856,0.011089144121716913,0.15725948812094895,0.36644952441983536,0.012567848111996691,-0.0008057089008444854,-0.0002018560987504421,-0.0009402721099123733,0.00043650089526352026,-0.00036920800558096537,0.00043650089526351896,0.015551278640614726,-0.0011749169064254508,-0.0019133329175873813,0.00043650089526352026,0.015753134739365154,0.03049870447913541,0.0009730608076750091,0.01575313473936517
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0369755045589383,1e-06,0.0,0.004165724259007201,0.939328594651593,0.021025183965830113,0.23360043984002354,0.021402290473399296,0.01719172364606019,0.01176751623538995,0.16597971017506424,0.36671892959245084,0.01312266353266174,-0.000824316781974469,-0.0002064108946122252,-0.0010452900062408923,0.00040487722616013803,-0.0004194395558143326,0.00040487722616013716,0.015558305183248822,-0.0012437563377888027,-0.002082635449417468,0.00040487722616013803,0.015764716077861063,0.03049870447913541,0.0010373454431765758,0.015764716077861052
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0369755045589383,1e-06,0.0,0.003773116310338099,0.905589308725631,0.019361954328366616,0.21493659984668673,0.019647664039423834,0.01575726538350812,0.011086518392397542,0.1569958112117108,0.3661654634757662,0.012273522029492188,-0.0007857220381979578,-0.00019742022361208741,-0.0009254178599674354,0.00042172322002028296,-0.00036399881817767517,0.0004217232200202821,0.01554350314686064,-0.0011497208563756335,-0.0018777184927309834,0.0004217232200202821,0.015740923370472656,0.03049870447913541,0.0009523006327635463,0.015740923370472726
