E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,B0,B6,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1017979995304554,0.6640317964134453,0.18881921080691222,0.3375500488571597,1.6867591236256299,0.20786481261711565,6.9847835837931145,0.021303931432259803,0.4949425128583437,0.18373052964707667,0.006663803451788506,-0.12886702981558149,-0.008909659065601698,0.12088672640739587,0.06361225487073183,-0.12656112521621524,-0.056470765580384885,0.14364577994378164,-0.15405002769441656,0.1949632206006424,0.01897320874550156,-0.28233049364580237,-0.17261051967761853,0.019693682793715965,0.06622802712879863,-0.371498329616165,0.1141700785440195,-0.000967759915074029,-0.008376784871040193,-0.019968324688585462,0.019661910931854064,0.029821774864543144,0.001247224399228782,0.002790854473045674,0.02982177486454314
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.0650406111697974,0.7354061312055806,0.14729816727556314,0.2685691666390921,1.7523026610577266,0.16835263022601088,4.342380550630908,0.028205603022468516,0.35052726712648086,0.1455395268351898,0.007298579343192578,-0.09141348160497972,-0.008848220230590434,0.09417348569068269,0.05276426236944384,-0.09274038054220357,-0.007602218590392562,0.09936942384829169,-0.11809415893751402,0.13382473002871637,0.015983140918577735,-0.19681553708704408,-0.11046906839294171,0.015828482064868296,0.03714442107502541,-0.25436280456410004,0.06902103656516864,-0.0013950989353025325,-0.004538872086180378,-0.016250108644612165,0.025342867732059397,0.023622894962030794,0.001247224399228782,0.0022603522221951145,0.023622894962030797
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.2485738194207263,0.663220053094041,0.2288487941778963,0.40789338423182153,1.9054781049721177,0.20518748131480538,8.63014594817628,0.019098766093998687,0.5947028607072359,0.22036865436252862,0.00669416310571038,-0.15486157896444408,-0.010552367601005945,0.1465449198458425,0.06947805279395312,-0.15729334411819232,-0.06630090155667778,0.18014084562546454,-0.187601464927574,0.24069383729904356,0.021616477292247437,-0.3408296215884089,-0.20767954956411028,0.019461482912232087,0.07503436134276431,-0.45029483877928406,0.14137017308551628,0.000924608956298003,-0.0081196760866732,-0.024650363088331514,0.02851036804360086,0.03576860312886077,0.001247224399228782,0.0027549078308660812,0.03576860312886077
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.0228843112786097,0.4848416634169094,0.15039213245415237,0.26399891006497495,1.6669486650799548,0.14651178114403884,7.369445421358225,0.017099863888219526,0.3628196834892065,0.1484016894652233,0.004838266782985164,-0.09488674260944016,-0.011037391105007625,0.09640549635537904,0.05434592576267855,-0.10201815584489907,-0.013470442160247287,0.09958178313275871,-0.11669026987182735,0.1500745188545718,0.015659987905595238,-0.20698637621473284,-0.1158467461620909,0.013857767800983871,0.03678488187422527,-0.2649379161320138,0.06176469591399216,-0.0018103516464941447,-0.005000576452152215,-0.01961192362154968,0.019901019170179453,0.024087459940657547,0.001247224399228782,0.001967110520590646,0.02408745994065755
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.3051983762909742,0.8512657533294682,0.24095758216314322,0.43753144969491675,1.9787061867572895,0.22812100497672883,6.882865508628733,0.02473140039489592,0.6309116387629023,0.2311573949865311,0.00858834573891385,-0.16392736549139608,-0.008152974482118623,0.1540985542372452,0.07152300060822082,-0.16140146665375657,-0.07439437027690443,0.19593066142108245,-0.20194426401075713,0.24623150783463155,0.022851997775889588,-0.35983455002888615,-0.22292788968965396,0.021597790812576984,0.08366113511549432,-0.48001742486231624,0.16351014081869272,0.001928235194837858,-0.009326627936434996,-0.023857261638176395,0.03333702862399672,0.03751975137068521,0.001247224399228782,0.0030628201046594937,0.03751975137068521
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1872899165136235,0.6839438818529535,0.2004025100836584,0.35872143085362546,1.8589114652852021,0.19150439927890323,7.068203073459018,0.021425592060931704,0.5087065008171907,0.19471971772189278,0.006872767167359833,-0.13256337321793712,-0.00995824404804523,0.12829110209277847,0.06432839278896396,-0.13489892271253906,-0.04493403325827017,0.15135757146416362,-0.16298838681683428,0.203122401005302,0.019646809743933152,-0.29016479526380173,-0.1733392269243861,0.018123665263061358,0.061470713692688105,-0.38116576605800767,0.11496219666297045,1.2998720206273268e-06,-0.007242010670057378,-0.022131705640440168,0.02734338938673752,0.03160545824770655,0.001247224399228782,0.002571194723177721,0.03160545824770655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1872804650352524,0.6839306535366002,0.2003996800610607,0.3587174765486877,1.8588973947353653,0.1915018461605645,7.068165779392026,0.021425453960549942,0.5086958105901467,0.19471718660874962,0.006872629357328958,-0.13256059502146525,-0.009958328751645965,0.12828926276816618,0.06432766274863894,-0.13489711607706825,-0.04493339499785176,0.15135561500119352,-0.1629865201090956,0.20311735074194345,0.019646639269541064,-0.29015868405058676,-0.17333539407187606,0.018123422000344627,0.06146938149501097,-0.3811594479070223,0.11496165881566861,3.545002837893746e-06,-0.007241766193236469,-0.022131516446082907,0.02734286776803589,0.031605047416221714,0.001247224399228782,0.002571160444255542,0.031605047416221714
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1819094049679835,0.6854836465086749,0.1996678929818273,0.3591624400677705,1.8466189536729154,0.19250036879210652,7.113888343082875,0.020553267017016017,0.5090742150989908,0.1939984385816443,0.006904506448065392,-0.13264626445664257,-0.01021155356734851,0.12777716046911597,0.06179956532184415,-0.1342929126992608,-0.04622244057429936,0.1520853795733326,-0.16334776552173547,0.20495446716483856,0.019632626835198126,-0.2903621732339283,-0.17259097136391466,0.01822885528350145,0.060758129095311926,-0.38127465735207533,0.11576784926462144,-3.3841195869133145e-05,-0.004112426332124426,-0.022342223690804373,0.02683826745284107,0.03148838557527784,0.001247224399228782,0.0025845669045383764,0.03148838557527784
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1914727885139968,0.682683786754428,0.20096251263906134,0.3583600977719131,1.8685056292475475,0.19072009611146487,7.032288909435146,0.022113810562180498,0.5083778872006761,0.19527058093872557,0.006847246243596101,-0.1324878172173601,-0.009758442263520605,0.12868350790981115,0.06629827467278339,-0.1353632660069423,-0.043917822079728164,0.150779118398304,-0.1626991442543477,0.2016718222424315,0.019657103838563464,-0.28998703396883374,-0.17390874324430725,0.018040816279160623,0.06202240674291574,-0.3810522167843823,0.1143293442683962,3.067813508981013e-05,-0.00968775794967336,-0.021964011936832697,0.027740869139829497,0.031694870273380756,0.001247224399228782,0.00256066443680804,0.031694870273380756
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1937964427619119,0.6619153775840093,0.1929664966277374,0.3523255156575537,1.8724670450620462,0.18538091122747982,7.102354014513895,0.01879908435260277,0.49285759393469436,0.18780723735249014,0.006685626044246121,-0.12847423890991932,-0.011319653608566876,0.12335887350712434,0.05590248965444123,-0.12980115202287654,-0.043881055540284875,0.14646703495929647,-0.15957298714900467,0.19757554867632912,0.019689298516940672,-0.2811331389338483,-0.1700012884283574,0.01756572440516872,0.061581752884511974,-0.36801947650731104,0.11578866257576945,0.00021522805055676844,-0.00865492815719585,-0.011676557439263671,0.02995023492712013,0.03048347577844645,0.001247224399228782,0.0024889789609051738,0.03048347577844645
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1813562071664774,0.7032469132164537,0.20694006217768413,0.3643375994476779,1.846836733600556,0.19693187371444043,7.0376011310543305,0.023792374658492602,0.5225780368165979,0.2007793222239531,0.00703560149113724,-0.13613927946624846,-0.008682875050506517,0.13262756378159238,0.07185581991798737,-0.13938251153839465,-0.04578343912756655,0.15566934344440891,-0.1659892774853537,0.207908819636872,0.019602499476057966,-0.29806935650530497,-0.17621113294528762,0.018617757590062223,0.061333676669822285,-0.3927428695073747,0.11422545435174407,-0.00019388317252828566,-0.005975710353603284,-0.031543875432678115,0.02502832717879979,0.03258900824114392,0.001247224399228782,0.0026440656007209145,0.03258900824114391
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.0,1.2452992134929848,0.6885848717066362,0.1968869120981867,0.35837488936798617,1.9279564404363692,0.18828681556718282,7.072422244471692,0.021679901100250427,0.5111071458780502,0.1912555811057213,0.006917478516779497,-0.1332398098535667,-0.010715687515706094,0.12589266951389882,0.06543107221496908,-0.1320739504768809,-0.0555295613566994,0.14652626286717285,-0.16205826455169567,0.20474132850500684,0.02102813715583591,-0.29151739853731445,-0.1784969479808999,0.017812331335203775,0.06559746395484732,-0.3839746883269972,0.11504951200625023,0.000976352774795429,-0.006454801646311473,-0.023530773200968226,0.017861051818981517,0.03104318532297312,0.001247224399228782,0.0025279944923103912,0.031043185322973125
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.0,1.1506524490391172,0.6809848608930607,0.20263024538602378,0.35894999165446917,1.8153881643853624,0.19363049304671037,7.065445316696831,0.02126467946116628,0.5071706837246096,0.1969160498501336,0.0068442381772625925,-0.13212973950176138,-0.00947981093104087,0.12981069820339103,0.06363014042162587,-0.13668952824621144,-0.038209691106012134,0.1544155558961534,-0.16357986740052585,0.20208942229790047,0.018772765272473506,-0.28929934582792455,-0.17005076311765044,0.018329307226335523,0.05885007112935461,-0.37937739504117907,0.11490505672088147,-0.0006099287925491158,-0.007728581675444348,-0.021248202411542544,0.03335254308754214,0.03196195056491688,0.001247224399228782,0.0025997402871300434,0.03196195056491688
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.0,1.1836087107976472,0.6543623317255756,0.20092076768317807,0.3516285904414337,1.8624244127461291,0.1829308028537653,7.017092668597943,0.021153882422136294,0.4771952706489611,0.10046211241704146,0.006563936497603158,-0.12435576717903574,-0.01052223718941905,0.12882231084521834,0.06282918551919117,-0.13611162051025152,-0.04121674540293763,0.14679714544003816,-0.15932647781888465,0.19268094656347923,0.019406397045094004,-0.2720396542848327,-0.16593039296870188,0.01730463331630372,0.061335342186961385,-0.3685437951050717,0.11428088742163012,-0.0010231252911150884,-0.006292989597631891,-0.02214538891823336,0.026753188442177042,0.01630626387826255,0.001247224399228782,0.0024560830809915567,0.016306263878262547
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.0,1.1905042163344792,0.7111252960084292,0.19981366380982638,0.3651665521110394,1.8554681022853914,0.1994177495115744,7.11162505709644,0.021676468646400358,0.5377560922403745,0.28238391333149865,0.007156519051123699,-0.1401267570104758,-0.009423668543797985,0.12772766898447696,0.06569015533178085,-0.13369820505017935,-0.04832485495614036,0.15551189299409865,-0.16631862985104606,0.2127256828909325,0.019864004778712578,-0.3068750665057012,-0.18012063663917247,0.018879623165022483,0.06155094449835964,-0.392695655172036,0.11552704134855152,0.000951959529327702,-0.0081160510809608,-0.022114293490875882,0.0278925356122859,0.04583445932967065,0.001247224399228782,0.0026774417046404853,0.045834459329670646
