E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,B5,B3,B4,S9,S2,S7,S5,S3,S8,S0,S1,S6,S4,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.75638860159901,0.6291858560549305,0.905611793862201,0.5430424403200749,1.44667727532023,1.5399328283077747,0.02683415786835967,8.06610831992237,0.13972677531902997,4.397495469192483,-0.3194772711264946,-0.319477271126498,-0.3194772711264946,-0.31947727112649793,-0.3194772711264996,-0.319477271126498,-0.319477271126498,0.0,0.0,-0.31947727112649793,-0.319477271126498
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.7554839932378306,0.6291858560549313,0.9054694782443007,0.5445685191257098,1.4464424621912502,1.5399855212815552,0.029618445757257566,8.103787502053471,0.13970233525465486,4.396103267588971,-0.3194256189982916,-0.319425618998293,-0.31942561899829514,-0.319425618998293,-0.31942561899829247,-0.319425618998293,-0.31942561899829297,0.0,0.0,-0.3194256189982929,-0.31942561899829297
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.757125836680677,0.6291858560549305,0.9057277778290619,0.5447257306611301,1.4468686427085498,1.5398898848640339,0.024565033510090154,8.106102758704322,0.13974669459180727,4.398630244692048,-0.31951936630736455,-0.3195193663073641,-0.31951936630736455,-0.3195193663073642,-0.3195193663073628,-0.31951936630736416,-0.3195193663073641,0.0,0.0,-0.3195193663073641,-0.3195193663073641
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,6.328312476506808,0.6291858560549305,0.9955885209657184,0.5762289405033573,1.5996978246763263,1.5399348840798726,0.026942784520900837,8.867762247806322,0.13972699416228512,5.328656415129665,-0.31947525596211435,-0.31947525596211584,-0.3194752559621179,-0.3194752559621158,-0.3194752559621161,-0.3194752559621158,-0.3194752559621158,0.0,0.0,-0.3194752559621157,-0.3194752559621158
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.291079180096759,0.6291858560549305,0.8324079625936547,0.5189669995191402,1.3214763558032145,1.5399313369296792,0.02675535370015226,7.484541370198353,0.1397263546865893,3.7049389863363813,-0.3194787330453668,-0.3194787330453662,-0.319478733045365,-0.3194787330453662,-0.3194787330453668,-0.3194787330453663,-0.3194787330453662,0.0,0.0,-0.3194787330453661,-0.3194787330453662
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730337,0.629185856054931,0.9056115240740746,0.5446549739883007,1.4466768301842141,1.5399329281978413,0.026839436042723396,8.105060723515365,0.1397267289864237,4.397492829783839,-0.3194771732095596,-0.319477173209562,-0.3194771732095596,-0.31947717320956204,-0.31947717320956226,-0.31947717320956204,-0.31947717320956204,0.0,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730313,0.6291858560549305,0.9056115240740711,0.5446549739883085,1.4466768301842114,1.5399329281978418,0.026839436042723423,8.105060723515555,0.13972672898641947,4.397492829783265,-0.31947717320956315,-0.31947717320956204,-0.3194771732095596,-0.31947717320956204,-0.31947717320956226,-0.319477173209562,-0.319477173209562,0.0,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730317,0.6291858560549305,0.9056115240740713,0.544654973988308,1.446676830184211,1.5399329281978418,0.026839436042723423,8.10506072351554,0.13972672898641908,4.397492829783232,-0.3194771732095596,-0.31947717320956204,-0.31947717320956315,-0.31947717320956204,-0.31947717320956226,-0.31947717320956204,-0.31947717320956204,0.0,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.756386886730314,0.6291858560549305,0.9056115240740711,0.5446549739883082,1.4466768301842112,1.5399329281978416,0.026839436042723423,8.105060723515548,0.1397267289864193,4.397492829783242,-0.3194771732095596,-0.31947717320956204,-0.3194771732095596,-0.31947717320956204,-0.31947717320956315,-0.31947717320956204,-0.31947717320956204,0.0,0.0,-0.31947717320956204,-0.31947717320956204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.762616043656851,0.6291858560549314,0.90659151315558,0.5449988634657678,1.4483481958883133,1.503720176353482,0.026840561667979903,8.113367726328166,0.14309164921479153,4.407159897799349,-0.31947715232775664,-0.319477152327763,-0.3194771523277602,-0.31947715232776297,-0.31947715232776286,-0.3194771523277631,-0.319477152327763,-1.7763568394002505e-15,0.0,-0.319477152327763,-0.319477152327763
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,5.40778769684834,5.42498368568618,0.848675054362613,5.751504398047176,0.6291858560549313,0.9048433967566032,0.5443854292486561,1.4453667133710684,1.5695615475299185,0.026838553764007175,8.098549594047567,0.1370891024390107,4.389922973932347,-0.3194771895769648,-0.31947718957696913,-0.3194771895769719,-0.31947718957696913,-0.31947718957696924,-0.31947718957696913,-0.3194771895769691,0.0,0.0,-0.3194771895769692,-0.31947718957696913
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,5.40778769684834,5.42498368568618,0.848675054362613,5.19817513334397,0.6291858560549305,0.8177920278019208,0.49118333608600756,1.3017990889560325,1.5724788268036525,0.02416225565020646,7.31785468109295,0.1249432436140622,3.5803181989630684,-0.2875741545201187,-0.28757415452012025,-0.2875741545201187,-0.2875741545201202,-0.28757415452012136,-0.28757415452012025,-0.28757415452012025,0.0,0.0,-0.28757415452012025,-0.28757415452012025
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,5.40778769684834,5.42498368568618,0.848675054362613,6.315506285319454,0.6291858560549305,0.9935738137288755,0.5981696779597472,1.5918265027972214,1.5073971495261562,0.02951597965508437,8.893463871019033,0.15514375168524988,5.300175130421084,-0.35137027186418024,-0.35137027186418013,-0.35137027186418024,-0.35137027186418024,-0.35137027186417935,-0.35137027186418013,-0.35137027186418013,-1.7763568394002505e-15,0.0,-0.35137027186418,-0.35137027186418013
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.867008927163506,5.42498368568618,0.848675054362613,5.752989378165326,0.5662672685159751,0.9050770182100049,0.5817274944582693,1.445765532221695,1.5399352260839845,0.026960782487140875,9.000585454602627,0.13791168233370785,4.392225094572708,-0.31947492207663686,-0.3194749220766395,-0.3194749220766404,-0.31947492207663963,-0.3194749220766395,-0.3194749220766396,-0.3194749220766395,1.7763568394002505e-15,5.551115123125783e-17,-0.31947492207663974,-0.3194749220766396
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.948566466533174,5.42498368568618,0.848675054362613,5.7597773382455015,0.6921044416604236,0.9061449197655677,0.5143225380061818,1.4475862638923398,1.5399310492237044,0.02674015136473808,7.372349641808616,0.14154158619885987,4.4027528089019095,-0.3194790150682749,-0.319479015068278,-0.319479015068282,-0.31947901506827797,-0.3194790150682776,-0.319479015068278,-0.319479015068278,-1.7763568394002505e-15,0.0,-0.319479015068278,-0.319479015068278
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,4.882485317117562,0.848675054362613,5.79205425889004,0.6291858560549357,0.911222818779739,0.5466240420527206,1.4562453210379966,1.3533482593915007,0.026845881231920284,8.152625580893979,0.15899074082352355,4.452986709923063,-0.31947705364299495,-0.31947705364299706,-0.3194770536429985,-0.31947705364299706,-0.3194770536429976,-0.319477053642997,-0.319477053642997,1.7763568394002505e-15,0.0,-0.31947705364299717,-0.31947705364299706
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.967482054254798,0.848675054362613,5.728438440738113,0.6291858560549305,0.9012145932790189,0.5431120402331487,1.4391764738229806,1.7265176234015105,0.02683438568405378,8.067789577162147,0.12462644272272747,4.354248151200248,-0.31947726690022193,-0.3194772669002234,-0.3194772669002255,-0.31947726690022327,-0.3194772669002237,-0.3194772669002233,-0.3194772669002233,1.7763568394002505e-15,0.0,-0.31947726690022327,-0.3194772669002233
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.7638075489263517,5.197392764067618,0.6291858560549305,0.8176689431923061,0.49110836355530313,1.301596064019749,1.5725244830817584,0.02415850015588468,7.3167513076769515,0.12492293480302573,3.579231806080276,-0.2875294000915716,-0.28752940009157163,-0.2875294000915751,-0.2875294000915716,-0.2875294000915707,-0.28752940009157163,-0.28752940009157163,0.0,0.0,-0.2875294000915716,-0.28752940009157163
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.40778769684834,5.42498368568618,0.9335425597988745,6.316465714565936,0.6291858560549305,0.9937247539278659,0.5982614671148326,1.5920756007586603,1.5073413770234203,0.029520567938677515,8.894816667195492,0.15517075084869425,5.301796509029856,-0.3514249426913345,-0.35142494269133084,-0.3514249426913274,-0.35142494269133095,-0.35142494269133007,-0.3514249426913308,-0.35142494269133084,0.0,0.0,-0.35142494269133073,-0.3514249426913308
